observation_index,capture_wall_time_ms,execution_state,timeline_s,commanded_json,actual_json,torque_json
110,1788503662190,RUNNING,9.168000000000001,"{""left"":{""valid"":true,""status"":""VALID"",""sample_index"":382,""time_from_start_s"":9.168000000000001,""joints_rad"":[2.9467462455763713,0.4126847454045593,-0.9156277175381418,1.1220218216199918,-0.18528549393605848,0.9979048290044297],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":true,""status"":""VALID"",""sample_index"":382,""time_from_start_s"":9.168000000000001,""joints_rad"":[0.3145378643734665,2.850665406671321,0.7749872055722823,-1.6196684412891948,3.7181269432117268,1.9612704817722117],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[2.9446203792633194,0.4150686176556851,-0.9218617924194558,1.1159319332657132,-0.18429647156801443,0.9785268736451801],""received_at_ms"":1788503662184,""age_ms"":6,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.31649748295787616,2.85248078285911,0.7713180687228344,-1.6230942451662806,3.722890443462698,1.9357020873531623],""received_at_ms"":1788503662130,""age_ms"":60,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-100.86188838278758,-6.061816330184229,0.0986328125,-2.76171875,0.0,0.93084716796875],""received_at_ms"":1788503650125,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 12064 ms exceeds 1500 ms"",""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":12064,""fresh"":false},""right"":{""values"":[100.91801631177077,-0.6735351477982476,-1.208251953125,2.589111328125,0.320556640625,0.38836669921875],""received_at_ms"":1788503650720,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 11469 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":11469,""fresh"":false}}"
111,1788503662290,RUNNING,9.264,"{""left"":{""valid"":true,""status"":""VALID"",""sample_index"":386,""time_from_start_s"":9.264,""joints_rad"":[2.948580954962785,0.4104486147180621,-0.9100821459393534,1.1338350125457908,-0.18716907781562037,1.0137344237619876],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":true,""status"":""VALID"",""sample_index"":386,""time_from_start_s"":9.264,""joints_rad"":[0.3102888838517544,2.846709808534319,0.7829906468217009,-1.6118335732830835,3.707396964902494,1.980789942850207],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[2.946310032512175,0.4131391561676054,-0.9170200745414983,1.1199824933937417,-0.18506336924134076,0.9927280941698824],""received_at_ms"":1788503662256,""age_ms"":34,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.3152991398934568,2.8511504929032396,0.7738587445149625,-1.620493704580809,3.7194149693232013,1.9567224837983317],""received_at_ms"":1788503662247,""age_ms"":43,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-100.86188838278758,-6.061816330184229,0.0986328125,-2.76171875,0.0,0.93084716796875],""received_at_ms"":1788503650125,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 12165 ms exceeds 1500 ms"",""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":12165,""fresh"":false},""right"":{""values"":[100.91801631177077,-0.6735351477982476,-1.208251953125,2.589111328125,0.320556640625,0.38836669921875],""received_at_ms"":1788503650720,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 11570 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":11570,""fresh"":false}}"
112,1788503662393,RUNNING,9.36,"{""left"":{""valid"":true,""status"":""VALID"",""sample_index"":390,""time_from_start_s"":9.36,""joints_rad"":[2.950197634208642,0.40842119013635725,-0.9051564132423243,1.1500236625074893,-0.1890542770050806,1.0279849689253513],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":true,""status"":""VALID"",""sample_index"":390,""time_from_start_s"":9.36,""joints_rad"":[0.30386756798473263,2.84077729274493,0.7950175473397404,-1.6002527071059514,3.691116193278554,2.0020165057820267],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[2.9486829821631866,0.4103228928865873,-0.9101052545780219,1.1337763540710284,-0.18724450720755806,1.0128855998328656],""received_at_ms"":1788503662370,""age_ms"":23,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.30943884786403547,2.8457216462649115,0.7847883453568015,-1.6100794994670842,3.705033979885544,1.983998489348499],""received_at_ms"":1788503662388,""age_ms"":5,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-100.86188838278758,-6.061816330184229,0.0986328125,-2.76171875,0.0,0.93084716796875],""received_at_ms"":1788503650125,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 12268 ms exceeds 1500 ms"",""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":12268,""fresh"":false},""right"":{""values"":[100.91801631177077,-0.6735351477982476,-1.208251953125,2.589111328125,0.320556640625,0.38836669921875],""received_at_ms"":1788503650720,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 11673 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":11673,""fresh"":false}}"
113,1788503662496,RUNNING,9.48,"{""left"":{""valid"":true,""status"":""VALID"",""sample_index"":395,""time_from_start_s"":9.48,""joints_rad"":[2.9521188387821558,0.4059832575252056,-0.8993282092938836,1.1728942221786032,-0.19095919812290554,1.0449236001589315],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":true,""status"":""VALID"",""sample_index"":395,""time_from_start_s"":9.48,""joints_rad"":[0.29434111161342025,2.832092745614035,0.8126845165972467,-1.5837390585089692,3.666795560909867,2.029339051001718],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[2.949785506651671,0.40898056015887846,-0.90677359556889,1.1439868792610457,-0.1885269751419235,1.0223650065992225],""received_at_ms"":1788503662439,""age_ms"":57,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.30943884786403547,2.8457216462649115,0.7847883453568015,-1.6100794994670842,3.705033979885544,1.983998489348499],""received_at_ms"":1788503662388,""age_ms"":108,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-100.86188838278758,-6.061816330184229,0.0986328125,-2.76171875,0.0,0.93084716796875],""received_at_ms"":1788503650125,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 12371 ms exceeds 1500 ms"",""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":12371,""fresh"":false},""right"":{""values"":[100.91801631177077,-0.6735351477982476,-1.208251953125,2.589111328125,0.320556640625,0.38836669921875],""received_at_ms"":1788503650720,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 11776 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":11776,""fresh"":false}}"
114,1788503662594,RUNNING,9.576,"{""left"":{""valid"":true,""status"":""VALID"",""sample_index"":399,""time_from_start_s"":9.576,""joints_rad"":[2.953704998980371,0.4039594572927706,-0.8945525760806775,1.1904061543554303,-0.19193860493007897,1.0587611969180573],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":true,""status"":""VALID"",""sample_index"":399,""time_from_start_s"":9.576,""joints_rad"":[0.2869684876406949,2.8255142030222706,0.8261426095763088,-1.5717736813953254,3.6477696863082216,2.05042222581595],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[2.9509239849227473,0.4074706758229782,-0.9032262138642114,1.1575650172427858,-0.18986913333670713,1.0327313896914427],""received_at_ms"":1788503662511,""age_ms"":83,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.2955969906323188,2.8332102535219903,0.8104946017777251,-1.5858234371216426,3.6699680462849504,2.025188259695565],""received_at_ms"":1788503662577,""age_ms"":17,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-100.86188838278758,-6.061816330184229,0.0986328125,-2.76171875,0.0,0.93084716796875],""received_at_ms"":1788503650125,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 12469 ms exceeds 1500 ms"",""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":12469,""fresh"":false},""right"":{""values"":[100.91801631177077,-0.6735351477982476,-1.208251953125,2.589111328125,0.320556640625,0.38836669921875],""received_at_ms"":1788503650720,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 11874 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":11874,""fresh"":false}}"
115,1788503662697,RUNNING,9.672,"{""left"":{""valid"":true,""status"":""VALID"",""sample_index"":403,""time_from_start_s"":9.672,""joints_rad"":[2.955390152758446,0.40179128086440785,-0.8894952446122654,1.205616228549591,-0.19241873319654054,1.0733533622199594],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":true,""status"":""VALID"",""sample_index"":403,""time_from_start_s"":9.672,""joints_rad"":[0.280688692073799,2.820075358156102,0.8373580754744729,-1.5625226932242267,3.6313285416151935,2.0700578807600376],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[2.9526857202697108,0.40519354474790115,-0.8977493706714532,1.178669189492051,-0.19137919220553262,1.0487662531282902],""received_at_ms"":1788503662626,""age_ms"":71,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.28985660272250946,2.82806903714439,0.8208250310873544,-1.5764637599419726,3.6554791954995194,2.041139347328317],""received_at_ms"":1788503662646,""age_ms"":51,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-100.86188838278758,-6.061816330184229,0.0986328125,-2.76171875,0.0,0.93084716796875],""received_at_ms"":1788503650125,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 12572 ms exceeds 1500 ms"",""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":12572,""fresh"":false},""right"":{""values"":[100.91801631177077,-0.6735351477982476,-1.208251953125,2.589111328125,0.320556640625,0.38836669921875],""received_at_ms"":1788503650720,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 11977 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":11977,""fresh"":false}}"
116,1788503662807,RUNNING,9.768,"{""left"":{""valid"":true,""status"":""VALID"",""sample_index"":408,""time_from_start_s"":9.792,""joints_rad"":[2.957585777848996,0.39892057620536486,-0.8829020684197623,1.2221305242742027,-0.19249203523906147,1.0923535442252177],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":true,""status"":""VALID"",""sample_index"":407,""time_from_start_s"":9.768,""joints_rad"":[0.2753739963582228,2.8156106973855013,0.8466416741200901,-1.5554840050645327,3.617216076903782,2.088546059739139],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[2.9539320598885594,0.4036477066294098,-0.8941662097171089,1.1917321062786026,-0.1920382285310857,1.059072771427167],""received_at_ms"":1788503662746,""age_ms"":61,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.28165931482466766,2.820854369615421,0.8359011851660815,-1.5637244271987407,3.6338596275221406,2.066270168694858],""received_at_ms"":1788503662762,""age_ms"":45,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-100.86188838278758,-6.061816330184229,0.0986328125,-2.76171875,0.0,0.93084716796875],""received_at_ms"":1788503650125,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 12682 ms exceeds 1500 ms"",""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":12682,""fresh"":false},""right"":{""values"":[100.91801631177077,-0.6735351477982476,-1.208251953125,2.589111328125,0.320556640625,0.38836669921875],""received_at_ms"":1788503650720,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 12087 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":12087,""fresh"":false}}"
117,1788503662897,RUNNING,9.864,"{""left"":{""valid"":true,""status"":""VALID"",""sample_index"":411,""time_from_start_s"":9.864,""joints_rad"":[2.9588985702052613,0.3971704158057985,-0.8789474966526919,1.2318622689630627,-0.19234754183060832,1.1037759713736672],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":true,""status"":""VALID"",""sample_index"":411,""time_from_start_s"":9.864,""joints_rad"":[0.27020745601496227,2.811303511072695,0.8556179524766097,-1.5487968779983747,3.6034160481213418,2.106795585239377],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[2.9573356264628736,0.39926151968622287,-0.8836680542663631,1.2200867253065024,-0.19244576291142634,1.0893329409323944],""received_at_ms"":1788503662889,""age_ms"":8,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.277500893348866,2.8173790700088506,0.843235407748812,-1.5580079502996838,3.622822165332528,2.080064029372145],""received_at_ms"":1788503662879,""age_ms"":18,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-100.86188838278758,-6.061816330184229,0.0986328125,-2.76171875,0.0,0.93084716796875],""received_at_ms"":1788503650125,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 12772 ms exceeds 1500 ms"",""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":12772,""fresh"":false},""right"":{""values"":[100.91801631177077,-0.6735351477982476,-1.208251953125,2.589111328125,0.320556640625,0.38836669921875],""received_at_ms"":1788503650720,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 12177 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":12177,""fresh"":false}}"
118,1788503662996,RUNNING,9.984,"{""left"":{""valid"":true,""status"":""VALID"",""sample_index"":416,""time_from_start_s"":9.984,""joints_rad"":[2.961063714870599,0.3942180118213318,-0.872388523436441,1.2480913036690677,-0.19182444678903174,1.122773423960998],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":true,""status"":""VALID"",""sample_index"":416,""time_from_start_s"":9.984,""joints_rad"":[0.26374721447422844,2.805980998779898,0.8667497861742289,-1.5406280428683388,3.5859308752995562,2.1292360327236226],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[2.9573356264628736,0.39926151968622287,-0.8836680542663631,1.2200867253065024,-0.19244576291142634,1.0893329409323944],""received_at_ms"":1788503662889,""age_ms"":107,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.271352971058716,2.8123816687616148,0.8534220219280769,-1.5501583319888392,3.606811212906433,2.101587778773589],""received_at_ms"":1788503662951,""age_ms"":45,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-100.86188838278758,-6.061816330184229,0.0986328125,-2.76171875,0.0,0.93084716796875],""received_at_ms"":1788503650125,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 12871 ms exceeds 1500 ms"",""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":12871,""fresh"":false},""right"":{""values"":[100.91801631177077,-0.6735351477982476,-1.208251953125,2.589111328125,0.320556640625,0.38836669921875],""received_at_ms"":1788503650720,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 12276 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":12276,""fresh"":false}}"
119,1788503663106,RUNNING,10.08,"{""left"":{""valid"":true,""status"":""VALID"",""sample_index"":420,""time_from_start_s"":10.08,""joints_rad"":[2.962777011924781,0.39182546820107517,-0.8671727211973476,1.2610766361464703,-0.19120636429185095,1.1379267070461638],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":true,""status"":""VALID"",""sample_index"":420,""time_from_start_s"":10.08,""joints_rad"":[0.25857233468178015,2.801810160907167,0.8755254151561689,-1.5344375325507509,3.5716994474720516,2.146757472630756],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[2.9593848175376403,0.39656498599189155,-0.8774841781936219,1.234479757515999,-0.19187050238996903,1.1074770347702771],""received_at_ms"":1788503662999,""age_ms"":107,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.26742214051737434,2.809241821437277,0.8601691157504365,-1.545232838306786,3.5964088760316217,2.115177784994243],""received_at_ms"":1788503663022,""age_ms"":84,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-100.86188838278758,-6.061816330184229,0.0986328125,-2.76171875,0.0,0.93084716796875],""received_at_ms"":1788503650125,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 12981 ms exceeds 1500 ms"",""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":12981,""fresh"":false},""right"":{""values"":[100.91801631177077,-0.6735351477982476,-1.208251953125,2.589111328125,0.320556640625,0.38836669921875],""received_at_ms"":1788503650720,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 12386 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":12386,""fresh"":false}}"
120,1788503663198,RUNNING,10.176,"{""left"":{""valid"":true,""status"":""VALID"",""sample_index"":424,""time_from_start_s"":10.176,""joints_rad"":[2.9644778667536555,0.38940988392588993,-0.8619923198793904,1.2740467394136141,-0.19048139781288778,1.1530164285847917],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":true,""status"":""VALID"",""sample_index"":424,""time_from_start_s"":10.176,""joints_rad"":[0.2533859856831025,2.7977419012587563,0.8841441230025939,-1.5287243790468656,3.557268155860523,2.1638637156127647],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[2.9627524303293633,0.39203498391834035,-0.8676571018402679,1.2597545685458296,-0.1911994232925772,1.1354482049615138],""received_at_ms"":1788503663186,""age_ms"":12,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.2609865879664957,2.803944747157474,0.8713863468530042,-1.5373352234415116,3.578276824965578,2.137312748699736],""received_at_ms"":1788503663136,""age_ms"":62,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-100.86188838278758,-6.061816330184229,0.0986328125,-2.76171875,0.0,0.93084716796875],""received_at_ms"":1788503650125,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 13073 ms exceeds 1500 ms"",""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":13073,""fresh"":false},""right"":{""values"":[100.91801631177077,-0.6735351477982476,-1.208251953125,2.589111328125,0.320556640625,0.38836669921875],""received_at_ms"":1788503650720,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 12478 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":12478,""fresh"":false}}"
121,1788503663308,RUNNING,10.272,"{""left"":{""valid"":true,""status"":""VALID"",""sample_index"":428,""time_from_start_s"":10.272,""joints_rad"":[2.9661710871109155,0.38697611997345893,-0.8568558913876348,1.28698219411564,-0.18970746850511988,1.1680155018221061],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":true,""status"":""VALID"",""sample_index"":428,""time_from_start_s"":10.272,""joints_rad"":[0.24818403128150002,2.79378644209161,0.8925868336598265,-1.5235959226888451,3.54268892285315,2.1805897604860323],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[2.9640226809589647,0.39027324857137724,-0.8637981788641084,1.269365922203637,-0.19075593512964545,1.148175494932907],""received_at_ms"":1788503663255,""age_ms"":53,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.2575231565988381,2.8012122596805518,0.8771387775346522,-1.5333445281068265,3.568905105014069,2.1488535638456234],""received_at_ms"":1788503663250,""age_ms"":58,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-100.86188838278758,-6.061816330184229,0.0986328125,-2.76171875,0.0,0.93084716796875],""received_at_ms"":1788503650125,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 13183 ms exceeds 1500 ms"",""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":13183,""fresh"":false},""right"":{""values"":[100.91801631177077,-0.6735351477982476,-1.208251953125,2.589111328125,0.320556640625,0.38836669921875],""received_at_ms"":1788503650720,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 12588 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":12588,""fresh"":false}}"
122,1788503663407,RUNNING,10.392,"{""left"":{""valid"":true,""status"":""VALID"",""sample_index"":433,""time_from_start_s"":10.392,""joints_rad"":[2.9682826362567742,0.38391416545388785,-0.8505072561575707,1.303079536350906,-0.1887066360585925,1.1866047228027155],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":true,""status"":""VALID"",""sample_index"":433,""time_from_start_s"":10.392,""joints_rad"":[0.24165789884952021,2.7889887427088773,0.9029075397845113,-1.5180133599336594,3.524354291466597,2.201089984125716],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[2.9653051488933304,0.3884636912029095,-0.8598792165616802,1.279444675035129,-0.19022867116261796,1.15929690745954],""received_at_ms"":1788503663369,""age_ms"":38,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.24718068451737013,2.793290733804525,0.8941684786451366,-1.5228582408949942,3.5402148591710105,2.1817861815015043],""received_at_ms"":1788503663393,""age_ms"":14,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-100.86188838278758,-6.061816330184229,0.0986328125,-2.76171875,0.0,0.93084716796875],""received_at_ms"":1788503650125,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 13282 ms exceeds 1500 ms"",""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":13282,""fresh"":false},""right"":{""values"":[100.91801631177077,-0.6735351477982476,-1.208251953125,2.589111328125,0.320556640625,0.38836669921875],""received_at_ms"":1788503650720,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 12687 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":12687,""fresh"":false}}"
