observation_index,capture_wall_time_ms,execution_state,timeline_s,commanded_json,actual_json,torque_json
27,1788495945754,RUNNING,0.792,"{""left"":{""valid"":true,""status"":""VALID"",""sample_index"":34,""time_from_start_s"":0.8160000000000001,""joints_rad"":[3.0314035460063553,0.6255409642944527,-1.60309753692695,1.475958792516473,-0.06859310021502601,0.5955498714739037],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":true,""status"":""VALID"",""sample_index"":33,""time_from_start_s"":0.792,""joints_rad"":[0.10920663276711413,2.5502181534240993,1.6136624918988938,-1.477226011375138,3.2002378358180925,2.5703471487522647],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[3.036934857658579,0.6260030023993378,-1.6047588632423795,1.4804200365339766,-0.06548492806775244,0.5947799347457853],""received_at_ms"":1788495945698,""age_ms"":56,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.10392126698687237,2.549915041589428,1.6152711558600665,-1.4817283353412718,3.1974421424560604,2.5712495972999565],""received_at_ms"":1788495945677,""age_ms"":77,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-109.67397323314799,-10.888818222738337,1.060302734375,-6.115234375,-0.53631591796875,0.8013916015625],""received_at_ms"":1788495942459,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 3295 ms exceeds 1500 ms"",""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":3295,""fresh"":false},""right"":{""values"":[125.72656092233956,-0.2806396449159365,-4.561767578125,6.65771484375,0.369873046875,0.419189453125],""received_at_ms"":1788495942339,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 3415 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":3415,""fresh"":false}}"
28,1788495945856,RUNNING,0.912,"{""left"":{""valid"":true,""status"":""VALID"",""sample_index"":38,""time_from_start_s"":0.912,""joints_rad"":[3.0276602355103437,0.6252128180110093,-1.601963035690454,1.4728978945978937,-0.07075644821622726,0.5961437852731263],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":true,""status"":""VALID"",""sample_index"":38,""time_from_start_s"":0.912,""joints_rad"":[0.11386141659963331,2.5505779862294373,1.6122254753568341,-1.4733063473445,3.202761747968976,2.5695163112138855],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[3.0332077070409453,0.6257392831493614,-1.6036202104383783,1.47736413954666,-0.06747425434917557,0.5953192414846514],""received_at_ms"":1788495945806,""age_ms"":50,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.10641412075749587,2.5500708994916312,1.6145042581867401,-1.479595193929484,3.198844339977113,2.570842062919615],""received_at_ms"":1788495945789,""age_ms"":67,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-109.67397323314799,-10.888818222738337,1.060302734375,-6.115234375,-0.53631591796875,0.8013916015625],""received_at_ms"":1788495942459,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 3397 ms exceeds 1500 ms"",""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":3397,""fresh"":false},""right"":{""values"":[125.72656092233956,-0.2806396449159365,-4.561767578125,6.65771484375,0.369873046875,0.419189453125],""received_at_ms"":1788495942339,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 3517 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":3517,""fresh"":false}}"
29,1788495945967,RUNNING,1.008,"{""left"":{""valid"":true,""status"":""VALID"",""sample_index"":42,""time_from_start_s"":1.008,""joints_rad"":[3.0236823729888576,0.6248616195608774,-1.6007491277081467,1.4696469838113224,-0.07305801790919361,0.5967788223925713],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":true,""status"":""VALID"",""sample_index"":42,""time_from_start_s"":1.008,""joints_rad"":[0.11786029067781496,2.550889653970122,1.6109817055009152,-1.4699409817188978,3.2049332324205997,2.5687979516942647],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[3.030870711172525,0.6255356032256537,-1.6028653555368908,1.4754465462974937,-0.06886440909838906,0.5956667365387236],""received_at_ms"":1788495945875,""age_ms"":92,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.11015313961404331,2.5502986649590165,1.6133416943719867,-1.4765272541703285,3.200785669704106,2.570194894832976],""received_at_ms"":1788495945903,""age_ms"":64,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-109.67397323314799,-10.888818222738337,1.060302734375,-6.115234375,-0.53631591796875,0.8013916015625],""received_at_ms"":1788495942459,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 3508 ms exceeds 1500 ms"",""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":3508,""fresh"":false},""right"":{""values"":[125.72656092233956,-0.2806396449159365,-4.561767578125,6.65771484375,0.369873046875,0.419189453125],""received_at_ms"":1788495942339,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 3628 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":3628,""fresh"":false}}"
30,1788495946059,RUNNING,1.104,"{""left"":{""valid"":true,""status"":""VALID"",""sample_index"":46,""time_from_start_s"":1.104,""joints_rad"":[3.01957858518897,0.6244961625992322,-1.5994863037739617,1.4662953889366426,-0.07543579246496279,0.5974388863063516],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":true,""status"":""VALID"",""sample_index"":46,""time_from_start_s"":1.104,""joints_rad"":[0.12198567206850558,2.5512140812403152,1.6096880406651883,-1.4664713877677358,3.2071770655134713,2.5680516287384934],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[3.0234884920353644,0.6248763923671754,-1.6006123100054914,1.4693586633336122,-0.07323872780266245,0.5968891651468203],""received_at_ms"":1788495946055,""age_ms"":4,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.1145634121009078,2.550610206230497,1.6119396713838596,-1.47270428497676,3.2031226655725265,2.5694758191811546],""received_at_ms"":1788495946000,""age_ms"":59,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-109.67397323314799,-10.888818222738337,1.060302734375,-6.115234375,-0.53631591796875,0.8013916015625],""received_at_ms"":1788495942459,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 3600 ms exceeds 1500 ms"",""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":3600,""fresh"":false},""right"":{""values"":[125.72656092233956,-0.2806396449159365,-4.561767578125,6.65771484375,0.369873046875,0.419189453125],""received_at_ms"":1788495942339,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 3720 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":3720,""fresh"":false}}"
31,1788495946160,RUNNING,1.2,"{""left"":{""valid"":true,""status"":""VALID"",""sample_index"":50,""time_from_start_s"":1.2,""joints_rad"":[3.0154567249416138,0.6241252045724203,-1.5982049275898098,1.462931774258568,-0.0778281572291411,0.5981079504313719],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":true,""status"":""VALID"",""sample_index"":50,""time_from_start_s"":1.2,""joints_rad"":[0.12612911875632382,2.551543523446833,1.6083756484564702,-1.4629893515077776,3.209435221957137,2.5672955587501334],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[3.0234884920353644,0.6248763923671754,-1.6006123100054914,1.4693586633336122,-0.07323872780266245,0.5968891651468203],""received_at_ms"":1788495946055,""age_ms"":105,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.11953672780446564,2.5509936550671606,1.6103816159606044,-1.4684378276202599,3.2059268860817056,2.5685291525948726],""received_at_ms"":1788495946093,""age_ms"":67,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-109.67397323314799,-10.888818222738337,1.060302734375,-6.115234375,-0.53631591796875,0.8013916015625],""received_at_ms"":1788495942459,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 3701 ms exceeds 1500 ms"",""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":3701,""fresh"":false},""right"":{""values"":[125.72656092233956,-0.2806396449159365,-4.561767578125,6.65771484375,0.369873046875,0.419189453125],""received_at_ms"":1788495942339,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 3821 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":3821,""fresh"":false}}"
32,1788495946260,RUNNING,1.32,"{""left"":{""valid"":true,""status"":""VALID"",""sample_index"":55,""time_from_start_s"":1.32,""joints_rad"":[3.010430384938802,0.6236660859594849,-1.5966198172574633,1.4588347809579836,-0.0807525902813012,0.5989343988273514],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":true,""status"":""VALID"",""sample_index"":55,""time_from_start_s"":1.32,""joints_rad"":[0.1311816059690169,2.551951488444018,1.6067526529324767,-1.4587481179859956,3.2121965547906672,2.56636238219222],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[3.0156147881808426,0.6241573167153538,-1.5981554100174589,1.4628152494349602,-0.07792441324549162,0.5981835013200993],""received_at_ms"":1788495946239,""age_ms"":21,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.12259279932470771,2.5512214205345454,1.6093989955917316,-1.4657653794696062,3.2075928028527345,2.567929806529738],""received_at_ms"":1788495946168,""age_ms"":92,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-109.67397323314799,-10.888818222738337,1.060302734375,-6.115234375,-0.53631591796875,0.8013916015625],""received_at_ms"":1788495942459,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 3801 ms exceeds 1500 ms"",""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":3801,""fresh"":false},""right"":{""values"":[125.72656092233956,-0.2806396449159365,-4.561767578125,6.65771484375,0.369873046875,0.419189453125],""received_at_ms"":1788495942339,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 3921 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":3921,""fresh"":false}}"
33,1788495946359,RUNNING,1.416,"{""left"":{""valid"":true,""status"":""VALID"",""sample_index"":59,""time_from_start_s"":1.416,""joints_rad"":[3.0066115713127233,0.6233107103220613,-1.595393647559159,1.455726574579743,-0.08298128641528578,0.5995725344240957],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":true,""status"":""VALID"",""sample_index"":59,""time_from_start_s"":1.416,""joints_rad"":[0.13502011612612885,2.552267490684791,1.6054976437713053,-1.4555304840892538,3.214301871945828,2.5656425553061277],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[3.0126068877479555,0.6238698609875503,-1.597208743431177,1.4603703922187667,-0.07959033001652023,0.5986509004937834],""received_at_ms"":1788495946308,""age_ms"":51,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.12664335945273614,2.551545004577865,1.6081406132010436,-1.46233790188454,3.20992962418823,2.5671629088564116],""received_at_ms"":1788495946281,""age_ms"":78,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-109.67397323314799,-10.888818222738337,1.060302734375,-6.115234375,-0.53631591796875,0.8013916015625],""received_at_ms"":1788495942459,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 3900 ms exceeds 1500 ms"",""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":3900,""fresh"":false},""right"":{""values"":[125.72656092233956,-0.2806396449159365,-4.561767578125,6.65771484375,0.369873046875,0.419189453125],""received_at_ms"":1788495942339,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 4020 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":4020,""fresh"":false}}"
34,1788495946462,RUNNING,1.512,"{""left"":{""valid"":true,""status"":""VALID"",""sample_index"":63,""time_from_start_s"":1.512,""joints_rad"":[3.003036984496889,0.622971161560831,-1.5942228900197064,1.4528218576093233,-0.08507456725777329,0.6001806107177738],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":true,""status"":""VALID"",""sample_index"":63,""time_from_start_s"":1.512,""joints_rad"":[0.1386129638169051,2.552569651958341,1.6042998389940613,-1.4525235048087666,3.2162802269681743,2.5649573861939254],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[3.008735921999957,0.623522191400553,-1.5959384928015756,1.4571706801010853,-0.08189119756942434,0.5992978940474978],""received_at_ms"":1788495946422,""age_ms"":40,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.13063422932034638,2.551880456860099,1.6068223660170122,-1.4588744705168821,3.212146715937038,2.5664317904327514],""received_at_ms"":1788495946393,""age_ms"":69,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-109.67397323314799,-10.888818222738337,1.060302734375,-6.115234375,-0.53631591796875,0.8013916015625],""received_at_ms"":1788495942459,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 4003 ms exceeds 1500 ms"",""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":4003,""fresh"":false},""right"":{""values"":[125.72656092233956,-0.2806396449159365,-4.561767578125,6.65771484375,0.369873046875,0.419189453125],""received_at_ms"":1788495942339,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 4123 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":4123,""fresh"":false}}"
35,1788495946567,RUNNING,1.608,"{""left"":{""valid"":true,""status"":""VALID"",""sample_index"":67,""time_from_start_s"":1.608,""joints_rad"":[2.999734685792961,0.6226496890573466,-1.593115362144743,1.4501436451091123,-0.0870163408812949,0.6007544773098604],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":true,""status"":""VALID"",""sample_index"":67,""time_from_start_s"":1.608,""joints_rad"":[0.14193193630243195,2.5528559887889997,1.6031672736369067,-1.449751005517482,3.2181164592379985,2.564311604459904],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[3.0028995409812884,0.6229828846616868,-1.594080938878678,1.4525567276905131,-0.08521081380671756,0.600304599960048],""received_at_ms"":1788495946562,""age_ms"":5,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.13508028105687675,2.5522520374578486,1.6053962574852076,-1.4551354516603348,3.2144716690336197,2.5655449886398127],""received_at_ms"":1788495946512,""age_ms"":55,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-109.67397323314799,-10.888818222738337,1.060302734375,-6.115234375,-0.53631591796875,0.8013916015625],""received_at_ms"":1788495942459,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 4108 ms exceeds 1500 ms"",""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":4108,""fresh"":false},""right"":{""values"":[125.72656092233956,-0.2806396449159365,-4.561767578125,6.65771484375,0.369873046875,0.419189453125],""received_at_ms"":1788495942339,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 4228 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":4228,""fresh"":false}}"
36,1788495946662,RUNNING,1.704,"{""left"":{""valid"":true,""status"":""VALID"",""sample_index"":71,""time_from_start_s"":1.704,""joints_rad"":[2.996695961463786,0.6223455157832631,-1.5920683985572122,1.4476847228849843,-0.08881153564354255,0.6012955026517758],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":true,""status"":""VALID"",""sample_index"":71,""time_from_start_s"":1.704,""joints_rad"":[0.14498579661754532,2.553127197185759,1.6020972283014598,-1.4472055180069523,3.219815206177762,2.563703674560125],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[3.0028995409812884,0.6229828846616868,-1.594080938878678,1.4525567276905131,-0.08521081380671756,0.600304599960048],""received_at_ms"":1788495946562,""age_ms"":100,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.13932265286969933,2.55259953251192,1.6040179709749078,-1.4517557960967729,3.216688760782428,2.564718051640218],""received_at_ms"":1788495946636,""age_ms"":26,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-109.67397323314799,-10.888818222738337,1.060302734375,-6.115234375,-0.53631591796875,0.8013916015625],""received_at_ms"":1788495942459,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 4203 ms exceeds 1500 ms"",""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":4203,""fresh"":false},""right"":{""values"":[125.72656092233956,-0.2806396449159365,-4.561767578125,6.65771484375,0.369873046875,0.419189453125],""received_at_ms"":1788495942339,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 4323 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":4323,""fresh"":false}}"
37,1788495946764,RUNNING,1.824,"{""left"":{""valid"":true,""status"":""VALID"",""sample_index"":76,""time_from_start_s"":1.824,""joints_rad"":[2.993183752019779,0.6219825757532165,-1.590820481439034,1.444849955010744,-0.09089760986205542,0.6019383831479954],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":true,""status"":""VALID"",""sample_index"":76,""time_from_start_s"":1.824,""joints_rad"":[0.14851522682081855,2.553451187993272,1.6008226009148228,-1.4442709551655828,3.221790700371977,2.5629825091160403],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[2.9995080171788127,0.6226713433902058,-1.5929782398572683,1.4499202333224506,-0.08714027529479729,0.6008679922425918],""received_at_ms"":1788495946675,""age_ms"":89,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.14362506400879058,2.5529470275659922,1.6025319976497598,-1.4480886848054075,3.2190617104334396,2.563939111195053],""received_at_ms"":1788495946704,""age_ms"":60,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-109.67397323314799,-10.888818222738337,1.060302734375,-6.115234375,-0.53631591796875,0.8013916015625],""received_at_ms"":1788495942459,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 4305 ms exceeds 1500 ms"",""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":4305,""fresh"":false},""right"":{""values"":[125.72656092233956,-0.2806396449159365,-4.561767578125,6.65771484375,0.369873046875,0.419189453125],""received_at_ms"":1788495942339,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 4425 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":4425,""fresh"":false}}"
38,1788495946872,RUNNING,1.92,"{""left"":{""valid"":true,""status"":""VALID"",""sample_index"":80,""time_from_start_s"":1.92,""joints_rad"":[2.9904733000503856,0.6216952659383956,-1.5898334739107511,1.4426666322601114,-0.09251419480372648,0.6024455554452669],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":true,""status"":""VALID"",""sample_index"":80,""time_from_start_s"":1.92,""joints_rad"":[0.15123880502880133,2.553707919447102,1.5998149944079945,-1.442010772349012,3.22332249725599,2.562414363201621],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[2.9931564149649548,0.6220362180754051,-1.5907611481084598,1.444766974173012,-0.09099919827095675,0.6019823849699902],""received_at_ms"":1788495946866,""age_ms"":6,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.14589015231202881,2.5531747930333775,1.601741014432756,-1.4462550418932625,3.2203080500522887,2.56350766580396],""received_at_ms"":1788495946772,""age_ms"":100,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-109.67397323314799,-10.888818222738337,1.060302734375,-6.115234375,-0.53631591796875,0.8013916015625],""received_at_ms"":1788495942459,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 4413 ms exceeds 1500 ms"",""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":4413,""fresh"":false},""right"":{""values"":[125.72656092233956,-0.2806396449159365,-4.561767578125,6.65771484375,0.369873046875,0.419189453125],""received_at_ms"":1788495942339,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 4533 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":4533,""fresh"":false}}"
39,1788495946977,RUNNING,2.016,"{""left"":{""valid"":true,""status"":""VALID"",""sample_index"":84,""time_from_start_s"":2.016,""joints_rad"":[2.987768070837384,0.621403406431303,-1.5888314308234983,1.4404899178592347,-0.09413161686819443,0.6029594524873588],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":true,""status"":""VALID"",""sample_index"":84,""time_from_start_s"":2.016,""joints_rad"":[0.15395703757169216,2.553968914939522,1.598792461389046,-1.4397574396301167,3.224855645508456,2.5618392812610327],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[2.990927280444308,0.6218444063906109,-1.5899582966525423,1.4429813278152965,-0.09225758066164466,0.602425873132922],""received_at_ms"":1788495946951,""age_ms"":26,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.15077969221149093,2.5536062384244707,1.599979279085793,-1.4422283927759862,3.2230763167788767,2.562560999217678],""received_at_ms"":1788495946946,""age_ms"":31,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-109.67397323314799,-10.888818222738337,1.060302734375,-6.115234375,-0.53631591796875,0.8013916015625],""received_at_ms"":1788495942459,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 4518 ms exceeds 1500 ms"",""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":4518,""fresh"":false},""right"":{""values"":[125.72656092233956,-0.2806396449159365,-4.561767578125,6.65771484375,0.369873046875,0.419189453125],""received_at_ms"":1788495942339,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 4638 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":4638,""fresh"":false}}"
