receive_wall_iso,receive_monotonic_ns,elapsed_sec,side,cycle,completed_cycles,step_index,step_name,sequence_status,motion_state,power_state,servo_state,collision_state
2026-07-17T09:57:27.933+07:00,3545434802343,5.273748432,right,,,,,,0,1,1,0
2026-07-17T09:57:27.937+07:00,3545438341164,5.277287253,left,,,,,,0,1,1,0
2026-07-17T09:57:28.008+07:00,3545509209335,5.348155424,left,,,,,,0,1,1,0
2026-07-17T09:57:28.020+07:00,3545521004980,5.359951069,right,,,,,,0,1,1,0
2026-07-17T09:57:28.073+07:00,3545574504214,5.413450303,left,,,,,,0,1,1,0
2026-07-17T09:57:28.123+07:00,3545624829148,5.463775237,right,,,,,,0,1,1,0
2026-07-17T09:57:28.135+07:00,3545636223675,5.475169764,left,,,,,,0,1,1,0
2026-07-17T09:57:28.145+07:00,3545646741756,5.485687845,right,,,,,,0,1,1,0
2026-07-17T09:57:28.207+07:00,3545708392199,5.547338288,right,,,,,,0,1,1,0
2026-07-17T09:57:28.241+07:00,3545742275987,5.581222076,left,,,,,,0,1,1,0
2026-07-17T09:57:28.274+07:00,3545775727083,5.614673172,right,,,,,,0,1,1,0
2026-07-17T09:57:28.324+07:00,3545825467549,5.664413638,left,,,,,,0,1,1,0
2026-07-17T09:57:28.341+07:00,3545842187086,5.681133175,right,,,,,,0,1,1,0
2026-07-17T09:57:28.374+07:00,3545875909545,5.714855634,left,,,,,,0,1,1,0
2026-07-17T09:57:28.406+07:00,3545907931037,5.746877126,right,,,,,,0,1,1,0
2026-07-17T09:57:28.438+07:00,3545939009336,5.777955425,left,,,,,,0,1,1,0
2026-07-17T09:57:28.470+07:00,3545971321312,5.810267401,right,,,,,,0,1,1,0
2026-07-17T09:57:28.524+07:00,3546025512758,5.864458847,left,,,,,,0,1,1,0
2026-07-17T09:57:28.531+07:00,3546032646206,5.871592295,right,,,,,,0,1,1,0
2026-07-17T09:57:28.573+07:00,3546074715041,5.913661130,left,,,,,,0,1,1,0
2026-07-17T09:57:28.601+07:00,3546102275160,5.941221249,right,,,,,,0,1,1,0
2026-07-17T09:57:28.640+07:00,3546141598271,5.980544360,left,,,,,,0,1,1,0
2026-07-17T09:57:28.664+07:00,3546165947536,6.004893625,right,,,,,,0,1,1,0
2026-07-17T09:57:28.732+07:00,3546233510060,6.072456149,right,,,,,,0,1,1,0
2026-07-17T09:57:28.736+07:00,3546237460582,6.076406671,left,,,,,,0,1,1,0
2026-07-17T09:57:28.796+07:00,3546297323021,6.136269110,left,,,,,,0,1,1,0
2026-07-17T09:57:28.796+07:00,3546297602375,6.136548464,right,,,,,,0,1,1,0
2026-07-17T09:57:28.858+07:00,3546359345242,6.198291331,left,,,,,,0,1,1,0
2026-07-17T09:57:28.859+07:00,3546360835641,6.199781730,right,,,,,,0,1,1,0
2026-07-17T09:57:28.945+07:00,3546446420250,6.285366339,left,,,,,,0,1,1,0
2026-07-17T09:57:28.945+07:00,3546446452803,6.285398892,right,,,,,,0,1,1,0
2026-07-17T09:57:28.995+07:00,3546496558705,6.335504794,left,,,,,,0,1,1,0
2026-07-17T09:57:29.000+07:00,3546501111574,6.340057663,right,,,,,,0,1,1,0
2026-07-17T09:57:29.061+07:00,3546562761769,6.401707858,right,,,,,,0,1,1,0
2026-07-17T09:57:29.062+07:00,3546562975732,6.401921821,left,,,,,,0,1,1,0
2026-07-17T09:57:29.126+07:00,3546627382214,6.466328303,left,,,,,,0,1,1,0
2026-07-17T09:57:29.131+07:00,3546632216790,6.471162879,right,,,,,,0,1,1,0
2026-07-17T09:57:29.188+07:00,3546689570754,6.528516843,left,,,,,,0,1,1,0
2026-07-17T09:57:29.194+07:00,3546695486374,6.534432463,right,,,,,,0,1,1,0
2026-07-17T09:57:29.253+07:00,3546754699472,6.593645561,left,,,,,,0,1,1,0
2026-07-17T09:57:29.256+07:00,3546757332337,6.596278426,right,,,,,,0,1,1,0
2026-07-17T09:57:29.324+07:00,3546825224316,6.664170405,left,,,,,,0,1,1,0
2026-07-17T09:57:29.328+07:00,3546829601647,6.668547736,right,,,,,,0,1,1,0
2026-07-17T09:57:29.383+07:00,3546884462442,6.723408531,left,,,,,,0,1,1,0
2026-07-17T09:57:29.392+07:00,3546893366090,6.732312179,right,,,,,,0,1,1,0
2026-07-17T09:57:29.450+07:00,3546951022230,6.789968319,left,,,,,,0,1,1,0
2026-07-17T09:57:29.452+07:00,3546953537849,6.792483938,right,,,,,,0,1,1,0
2026-07-17T09:57:29.524+07:00,3547025112331,6.864058420,left,,,,,,0,1,1,0
2026-07-17T09:57:29.529+07:00,3547030014705,6.868960794,right,,,,,,0,1,1,0
2026-07-17T09:57:29.584+07:00,3547085528121,6.924474210,left,,,,,,0,1,1,0
2026-07-17T09:57:29.598+07:00,3547099532587,6.938478676,right,,,,,,0,1,1,0
2026-07-17T09:57:29.649+07:00,3547150846238,6.989792327,left,,,,,,0,1,1,0
2026-07-17T09:57:29.658+07:00,3547159579705,6.998525794,right,,,,,,0,1,1,0
2026-07-17T09:57:29.729+07:00,3547230199369,7.069145458,right,,,,,,0,1,1,0
2026-07-17T09:57:29.737+07:00,3547238936814,7.077882903,left,,,,,,0,1,1,0
2026-07-17T09:57:29.792+07:00,3547293850564,7.132796653,right,,,,,,0,1,1,0
2026-07-17T09:57:29.804+07:00,3547305471580,7.144417669,left,,,,,,0,1,1,0
2026-07-17T09:57:29.860+07:00,3547361471498,7.200417587,right,,,,,,0,1,1,0
2026-07-17T09:57:29.866+07:00,3547367524266,7.206470355,left,,,,,,0,1,1,0
2026-07-17T09:57:29.928+07:00,3547429720341,7.268666430,left,,,,,,0,1,1,0
2026-07-17T09:57:29.934+07:00,3547435031264,7.273977353,right,,,,,,0,1,1,0
2026-07-17T09:57:29.994+07:00,3547495103985,7.334050074,left,,,,,,0,1,1,0
2026-07-17T09:57:30.010+07:00,3547511299937,7.350246026,right,,,,,,0,1,1,0
2026-07-17T09:57:30.057+07:00,3547558838600,7.397784689,left,,,,,,0,1,1,0
2026-07-17T09:57:30.070+07:00,3547571685700,7.410631789,right,,,,,,0,1,1,0
2026-07-17T09:57:30.123+07:00,3547624467088,7.463413177,left,,,,,,0,1,1,0
2026-07-17T09:57:30.132+07:00,3547633106544,7.472052633,right,,,,,,0,1,1,0
2026-07-17T09:57:30.181+07:00,3547682372282,7.521318371,left,,,,,,0,1,1,0
2026-07-17T09:57:30.193+07:00,3547694288376,7.533234465,right,,,,,,0,1,1,0
2026-07-17T09:57:30.243+07:00,3547744084201,7.583030290,left,,,,,,0,1,1,0
2026-07-17T09:57:30.254+07:00,3547755515432,7.594461521,right,,,,,,0,1,1,0
2026-07-17T09:57:30.323+07:00,3547824513633,7.663459722,left,,,,,,0,1,1,0
2026-07-17T09:57:30.327+07:00,3547828042745,7.666988834,right,,,,,,0,1,1,0
2026-07-17T09:57:30.372+07:00,3547873284698,7.712230787,left,,,,,,0,1,1,0
2026-07-17T09:57:30.388+07:00,3547889148286,7.728094375,right,,,,,,0,1,1,0
2026-07-17T09:57:30.437+07:00,3547938730738,7.777676827,left,,,,,,0,1,1,0
2026-07-17T09:57:30.455+07:00,3547956768209,7.795714298,right,,,,,,0,1,1,0
2026-07-17T09:57:30.524+07:00,3548025672705,7.864618794,left,,,,,,0,1,1,0
2026-07-17T09:57:30.530+07:00,3548031184715,7.870130804,right,,,,,,0,1,1,0
2026-07-17T09:57:30.572+07:00,3548073391667,7.912337756,left,,,,,,0,1,1,0
2026-07-17T09:57:30.594+07:00,3548095793943,7.934740032,right,,,,,,0,1,1,0
2026-07-17T09:57:30.640+07:00,3548141454941,7.980401030,left,,,,,,0,1,1,0
2026-07-17T09:57:30.662+07:00,3548163955327,8.002901416,right,,,,,,0,1,1,0
2026-07-17T09:57:30.731+07:00,3548232570385,8.071516474,right,,,,,,0,1,1,0
2026-07-17T09:57:30.733+07:00,3548234955853,8.073901942,left,,,,,,0,1,1,0
2026-07-17T09:57:30.796+07:00,3548297812566,8.136758655,left,,,,,,0,1,1,0
2026-07-17T09:57:30.801+07:00,3548302831593,8.141777682,right,,,,,,0,1,1,0
2026-07-17T09:57:30.860+07:00,3548361105510,8.200051599,left,,,,,,0,1,1,0
2026-07-17T09:57:30.872+07:00,3548373057957,8.212004046,right,,,,,,0,1,1,0
2026-07-17T09:57:30.924+07:00,3548425612080,8.264558169,left,,,,,,0,1,1,0
2026-07-17T09:57:30.935+07:00,3548436307763,8.275253852,right,,,,,,0,1,1,0
2026-07-17T09:57:30.992+07:00,3548493950725,8.332896814,left,,,,,,0,1,1,0
2026-07-17T09:57:31.010+07:00,3548511618564,8.350564653,right,,,,,,0,1,1,0
2026-07-17T09:57:31.061+07:00,3548562143062,8.401089151,left,,,,,,0,1,1,0
2026-07-17T09:57:31.070+07:00,3548571805317,8.410751406,right,,,,,,0,1,1,0
2026-07-17T09:57:31.125+07:00,3548626933210,8.465879299,left,,,,,,0,1,1,0
2026-07-17T09:57:31.134+07:00,3548635441842,8.474387931,right,,,,,,0,1,1,0
2026-07-17T09:57:31.190+07:00,3548691192377,8.530138466,left,,,,,,0,1,1,0
2026-07-17T09:57:31.196+07:00,3548697394223,8.536340312,right,,,,,,0,1,1,0
2026-07-17T09:57:31.254+07:00,3548755390667,8.594336756,left,,,,,,0,1,1,0
2026-07-17T09:57:31.257+07:00,3548758861991,8.597808080,right,,,,,,0,1,1,0
2026-07-17T09:57:31.323+07:00,3548824950467,8.663896556,left,,,,,,0,1,1,0
2026-07-17T09:57:31.327+07:00,3548828726168,8.667672257,right,,,,,,0,1,1,0
2026-07-17T09:57:31.386+07:00,3548887229947,8.726176036,left,,,,,,0,1,1,0
2026-07-17T09:57:31.393+07:00,3548894441102,8.733387191,right,,,,,,0,1,1,0
2026-07-17T09:57:31.451+07:00,3548952791987,8.791738076,left,,,,,,0,1,1,0
2026-07-17T09:57:31.458+07:00,3548959735516,8.798681605,right,,,,,,0,1,1,0
2026-07-17T09:57:31.523+07:00,3549024329747,8.863275836,left,,,,,,0,1,1,0
2026-07-17T09:57:31.529+07:00,3549030043358,8.868989447,right,,,,,,0,1,1,0
2026-07-17T09:57:31.580+07:00,3549081857752,8.920803841,left,,,,,,0,1,1,0
2026-07-17T09:57:31.595+07:00,3549096123738,8.935069827,right,,,,,,0,1,1,0
2026-07-17T09:57:31.647+07:00,3549148639199,8.987585288,left,,,,,,0,1,1,0
2026-07-17T09:57:31.657+07:00,3549158477529,8.997423618,right,,,,,,0,1,1,0
2026-07-17T09:57:31.733+07:00,3549234258892,9.073204981,left,,,,,,0,1,1,0
2026-07-17T09:57:31.745+07:00,3549246722711,9.085668800,right,,,,,,0,1,1,0
2026-07-17T09:57:31.797+07:00,3549298740108,9.137686197,left,,,,,,0,1,1,0
2026-07-17T09:57:31.809+07:00,3549310476621,9.149422710,right,,,,,,0,1,1,0
2026-07-17T09:57:31.864+07:00,3549365456898,9.204402987,left,,,,,,0,1,1,0
2026-07-17T09:57:31.874+07:00,3549375819202,9.214765291,right,,,,,,0,1,1,0
2026-07-17T09:57:31.930+07:00,3549431735770,9.270681859,left,,,,,,0,1,1,0
2026-07-17T09:57:31.935+07:00,3549436601961,9.275548050,right,,,,,,0,1,1,0
2026-07-17T09:57:31.995+07:00,3549496010252,9.334956341,left,,,,,,0,1,1,0
2026-07-17T09:57:32.011+07:00,3549512108442,9.351054531,right,,,,,,0,1,1,0
2026-07-17T09:57:32.061+07:00,3549562032240,9.400978329,left,,,,,,0,1,1,0
2026-07-17T09:57:32.072+07:00,3549573466782,9.412412871,right,,,,,,0,1,1,0
2026-07-17T09:57:32.131+07:00,3549632939163,9.471885252,left,,,,,,0,1,1,0
2026-07-17T09:57:32.136+07:00,3549637732904,9.476678993,right,,,,,,0,1,1,0
2026-07-17T09:57:32.193+07:00,3549694370402,9.533316491,left,,,,,,0,1,1,0
2026-07-17T09:57:32.207+07:00,3549708350920,9.547297009,right,,,,,,0,1,1,0
2026-07-17T09:57:32.262+07:00,3549763652425,9.602598514,left,,,,,,0,1,1,0
2026-07-17T09:57:32.271+07:00,3549772797432,9.611743521,right,,,,,,0,1,1,0
2026-07-17T09:57:32.329+07:00,3549830838496,9.669784585,left,,,,,,0,1,1,0
2026-07-17T09:57:32.332+07:00,3549833010024,9.671956113,right,,,,,,0,1,1,0
2026-07-17T09:57:32.393+07:00,3549894102253,9.733048342,right,,,,,,0,1,1,0
2026-07-17T09:57:32.396+07:00,3549897302399,9.736248488,left,,,,,,0,1,1,0
2026-07-17T09:57:32.464+07:00,3549965306024,9.804252113,left,,,,,,0,1,1,0
2026-07-17T09:57:32.468+07:00,3549969798968,9.808745057,right,,,,,,0,1,1,0
2026-07-17T09:57:32.529+07:00,3550030245374,9.869191463,left,,,,,,0,1,1,0
2026-07-17T09:57:32.533+07:00,3550034777829,9.873723918,right,,,,,,0,1,1,0
2026-07-17T09:57:32.593+07:00,3550094964233,9.933910322,left,,,,,,0,1,1,0
2026-07-17T09:57:32.598+07:00,3550099173610,9.938119699,right,,,,,,0,1,1,0
2026-07-17T09:57:32.659+07:00,3550160035255,9.998981344,right,,,,,,0,1,1,0
2026-07-17T09:57:32.660+07:00,3550161747892,10.000693981,left,,,,,,0,1,1,0
2026-07-17T09:57:32.724+07:00,3550225565959,10.064512048,left,,,,,,0,1,1,0
2026-07-17T09:57:32.764+07:00,3550265491266,10.104437355,right,,,,,,0,1,1,0
2026-07-17T09:57:32.788+07:00,3550289832799,10.128778888,left,,,,,,0,1,1,0
2026-07-17T09:57:32.827+07:00,3550328612061,10.167558150,right,,,,,,0,1,1,0
