time,left_joint_error_norm,right_joint_error_norm,left_joint_error_max,right_joint_error_max,left_grasp_pos_error,right_grasp_pos_error,left_grasp_ori_error_deg,right_grasp_ori_error_deg,actual_relative_distance,desired_relative_distance,actual_relative_distance_error,actual_relative_vector_error,collision_min_distance,collision_min_distance_all,collision_min_distance_dynamic,collision_min_distance_distal,self_collision_min_distance,collision_distance_source,collision_use_distal_pairs_for_safety,collision_ignore_proximal_pairs,collision_warning_active,collision_danger_active,collision_stop_active,collision_hard_stop_active,collision_recovery_active,collision_closest_pair,collision_closest_pair_distal,self_collision_closest_pair,collision_warning_count,collision_danger_count,collision_stop_count,self_collision_warning_count,self_collision_danger_count,self_collision_stop_count,grasp_sync_scale,dynamic_enabled,dynamic_mode,dynamic_axis,dynamic_offset_x,dynamic_offset_y,dynamic_offset_z,dynamic_yaw_offset_deg,target_rejected,target_rejected_by_collision,target_rejected_by_self_collision,collision_scale
1782097028.0227082,5.697985294799203e-13,5.681607012754472e-13,5.169198402654729e-13,5.162778972085803e-13,6.675767354327571e-13,6.662324531008199e-13,0.0,0.0,0.7233692698450599,0.7233692698451037,4.3853809472693683e-14,4.3765887235263144e-14,0.6433692698451038,0.2126500150397319,0.2126500150397319,0.6433692698451038,0.49336286346164243,distal,True,True,False,False,False,False,False,left_J5-left_J6 vs right_J5-right_J6,left_J5-left_J6 vs right_J5-right_J6,left_J2-left_J3 vs left_J5-left_J6,0,0,0,0,0,0,1.0,False,sinusoidal,x,0.0,0.0,0.0,0.0,False,False,False,1.0
1782097028.122802,5.951641112927735e-13,5.930390095253639e-13,5.400124791776761e-13,5.388924983725085e-13,6.972920876503372e-13,6.950644236529803e-13,0.0,0.0,0.7233692698450578,0.7233692698451037,4.596323321948148e-14,4.6010942685123694e-14,0.6433692698451038,0.2126500150397319,0.2126500150397319,0.6433692698451038,0.49336286346164243,distal,True,True,False,False,False,False,False,left_J5-left_J6 vs right_J5-right_J6,left_J5-left_J6 vs right_J5-right_J6,left_J2-left_J3 vs left_J5-left_J6,0,0,0,0,0,0,1.0,False,sinusoidal,x,0.0,0.0,0.0,0.0,False,False,False,1.0
1782097028.256618,5.764568802603739e-13,5.738980813210331e-13,5.231370892033738e-13,5.214932531334835e-13,6.754013369087203e-13,6.727108824504776e-13,0.0,0.0,0.7233692698450596,0.7233692698451037,4.418687638008123e-14,4.426268588690658e-14,0.6433692698451038,0.2126500150397319,0.2126500150397319,0.6433692698451038,0.49336286346164243,distal,True,True,False,False,False,False,False,left_J5-left_J6 vs right_J5-right_J6,left_J5-left_J6 vs right_J5-right_J6,left_J2-left_J3 vs left_J5-left_J6,0,0,0,0,0,0,1.0,False,sinusoidal,x,0.0,0.0,0.0,0.0,False,False,False,1.0
1782097028.389878,5.627544359518178e-13,5.602557745237311e-13,5.10702591327572e-13,5.090921677665527e-13,6.595225001833919e-13,6.568359051253031e-13,0.0,0.0,0.7233692698450608,0.7233692698451037,4.296563105299356e-14,4.2932770803378975e-14,0.6433692698451038,0.2126500150397319,0.2126500150397319,0.6433692698451038,0.49336286346164243,distal,True,True,False,False,False,False,False,left_J5-left_J6 vs right_J5-right_J6,left_J5-left_J6 vs right_J5-right_J6,left_J2-left_J3 vs left_J5-left_J6,0,0,0,0,0,0,1.0,False,sinusoidal,x,0.0,0.0,0.0,0.0,False,False,False,1.0
1782097028.5230212,5.528730736261348e-13,5.499813201273333e-13,5.018208071305708e-13,4.997524391232985e-13,6.478913143312078e-13,6.445425275568128e-13,0.0,0.0,0.7233692698450618,0.7233692698451037,4.196643033083092e-14,4.2086679069043087e-14,0.6433692698451038,0.2126500150397319,0.2126500150397319,0.6433692698451038,0.49336286346164243,distal,True,True,False,False,False,False,False,left_J5-left_J6 vs right_J5-right_J6,left_J5-left_J6 vs right_J5-right_J6,left_J2-left_J3 vs left_J5-left_J6,0,0,0,0,0,0,1.0,False,sinusoidal,x,0.0,0.0,0.0,0.0,False,False,False,1.0
1782097028.6561303,5.448591209020325e-13,5.411460134535139e-13,4.947153797729698e-13,4.91720893208854e-13,6.387102253690953e-13,6.342619725831699e-13,0.0,0.0,0.7233692698450626,0.7233692698451037,4.118927421359331e-14,4.1293730158969575e-14,0.6433692698451038,0.2126500150397319,0.2126500150397319,0.6433692698451038,0.49336286346164243,distal,True,True,False,False,False,False,False,left_J5-left_J6 vs right_J5-right_J6,left_J5-left_J6 vs right_J5-right_J6,left_J2-left_J3 vs left_J5-left_J6,0,0,0,0,0,0,1.0,False,sinusoidal,x,0.0,0.0,0.0,0.0,False,False,False,1.0
1782097028.7568917,5.750892379097204e-13,5.707289512872921e-13,5.222489107836736e-13,5.186124828583782e-13,6.745146806139126e-13,6.691519673570831e-13,0.0,0.0,0.7233692698450598,0.7233692698451037,4.39648317751562e-14,4.426268588690658e-14,0.6433692698451038,0.2126500150397319,0.2126500150397319,0.6433692698451038,0.49336286346164243,distal,True,True,False,False,False,False,False,left_J5-left_J6 vs right_J5-right_J6,left_J5-left_J6 vs right_J5-right_J6,left_J2-left_J3 vs left_J5-left_J6,0,0,0,0,0,0,1.0,False,sinusoidal,x,0.0,0.0,0.0,0.0,False,False,False,1.0
1782097028.8897364,5.623942919695e-13,5.582230584858302e-13,5.10702591327572e-13,5.072443958310921e-13,6.593019680640719e-13,6.541850687655047e-13,0.0,0.0,0.7233692698450608,0.7233692698451037,4.296563105299356e-14,4.3128127792636593e-14,0.6433692698451038,0.2126500150397319,0.2126500150397319,0.6433692698451038,0.49336286346164243,distal,True,True,False,False,False,False,False,left_J5-left_J6 vs right_J5-right_J6,left_J5-left_J6 vs right_J5-right_J6,left_J2-left_J3 vs left_J5-left_J6,0,0,0,0,0,0,1.0,False,sinusoidal,x,0.0,0.0,0.0,0.0,False,False,False,1.0
1782097028.98992,5.892877979789618e-13,5.848985976509973e-13,5.351274978693255e-13,5.314928393619755e-13,6.910551088995984e-13,6.856904061842163e-13,0.0,0.0,0.7233692698450583,0.7233692698451037,4.54081217071689e-14,4.558624949899944e-14,0.6433692698451038,0.2126500150397319,0.2126500150397319,0.6433692698451038,0.49336286346164243,distal,True,True,False,False,False,False,False,left_J5-left_J6 vs right_J5-right_J6,left_J5-left_J6 vs right_J5-right_J6,left_J2-left_J3 vs left_J5-left_J6,0,0,0,0,0,0,1.0,False,sinusoidal,x,0.0,0.0,0.0,0.0,False,False,False,1.0
1782097029.1228788,5.731577982793457e-13,5.689282191635931e-13,5.204725539442734e-13,5.16975580439212e-13,6.720600713453852e-13,6.671405167123324e-13,0.0,0.0,0.7233692698450599,0.7233692698451037,4.3853809472693683e-14,4.399510016550599e-14,0.6433692698451038,0.2126500150397319,0.2126500150397319,0.6433692698451038,0.49336286346164243,distal,True,True,False,False,False,False,False,left_J5-left_J6 vs right_J5-right_J6,left_J5-left_J6 vs right_J5-right_J6,left_J2-left_J3 vs left_J5-left_J6,0,0,0,0,0,0,1.0,False,sinusoidal,x,0.0,0.0,0.0,0.0,False,False,False,1.0
1782097029.2238002,5.980961287294622e-13,5.936677092213166e-13,5.431211036466266e-13,5.394639960827746e-13,7.013343522857446e-13,6.959471352243835e-13,0.0,0.0,0.7233692698450578,0.7233692698451037,4.596323321948148e-14,4.625621357171667e-14,0.6433692698451038,0.2126500150397319,0.2126500150397319,0.6433692698451038,0.49336286346164243,distal,True,True,False,False,False,False,False,left_J5-left_J6 vs right_J5-right_J6,left_J5-left_J6 vs right_J5-right_J6,left_J2-left_J3 vs left_J5-left_J6,0,0,0,0,0,0,1.0,False,sinusoidal,x,0.0,0.0,0.0,0.0,False,False,False,1.0
1782097029.3558412,5.796252843753802e-13,5.758605449817375e-13,5.262457136723242e-13,5.232771594894506e-13,6.793997076836836e-13,6.751650608080762e-13,0.0,0.0,0.7233692698450593,0.7233692698451037,4.440892098500626e-14,4.4588967247401363e-14,0.6433692698451038,0.2126500150397319,0.2126500150397319,0.6433692698451038,0.49336286346164243,distal,True,True,False,False,False,False,False,left_J5-left_J6 vs right_J5-right_J6,left_J5-left_J6 vs right_J5-right_J6,left_J2-left_J3 vs left_J5-left_J6,0,0,0,0,0,0,1.0,False,sinusoidal,x,0.0,0.0,0.0,0.0,False,False,False,1.0
1782097029.4890814,5.64430687340604e-13,5.606194065892985e-13,5.124789481669723e-13,5.094227227943464e-13,6.615360571386912e-13,6.570805636150362e-13,0.0,0.0,0.7233692698450606,0.7233692698451037,4.318767565791859e-14,4.3282183802040276e-14,0.6433692698451038,0.2126500150397319,0.2126500150397319,0.6433692698451038,0.49336286346164243,distal,True,True,False,False,False,False,False,left_J5-left_J6 vs right_J5-right_J6,left_J5-left_J6 vs right_J5-right_J6,left_J2-left_J3 vs left_J5-left_J6,0,0,0,0,0,0,1.0,False,sinusoidal,x,0.0,0.0,0.0,0.0,False,False,False,1.0
1782097029.5894067,5.908129622726354e-13,5.866839275368726e-13,5.364597654988756e-13,5.331157061334982e-13,6.925988394074462e-13,6.876792595515756e-13,0.0,0.0,0.7233692698450583,0.7233692698451037,4.54081217071689e-14,4.554080174560628e-14,0.6433692698451038,0.2126500150397319,0.2126500150397319,0.6433692698451038,0.49336286346164243,distal,True,True,False,False,False,False,False,left_J5-left_J6 vs right_J5-right_J6,left_J5-left_J6 vs right_J5-right_J6,left_J2-left_J3 vs left_J5-left_J6,0,0,0,0,0,0,1.0,False,sinusoidal,x,0.0,0.0,0.0,0.0,False,False,False,1.0
1782097029.6927981,6.119838527830683e-13,6.083594561725166e-13,5.555556015224283e-13,5.528187664973059e-13,7.174337209746368e-13,7.131731222888633e-13,0.0,0.0,0.7233692698450563,0.7233692698451037,4.7406523151494184e-14,4.747135017232551e-14,0.6433692698451038,0.2126500150397319,0.2126500150397319,0.6433692698451038,0.49336286346164243,distal,True,True,False,False,False,False,False,left_J5-left_J6 vs right_J5-right_J6,left_J5-left_J6 vs right_J5-right_J6,left_J2-left_J3 vs left_J5-left_J6,0,0,0,0,0,0,1.0,False,sinusoidal,x,0.0,0.0,0.0,0.0,False,False,False,1.0
1782097029.8227088,5.905631990044885e-13,5.875509027800557e-13,5.360156762890256e-13,5.339037875391883e-13,6.921623008385106e-13,6.888066143886731e-13,0.0,0.0,0.7233692698450581,0.7233692698451037,4.5630166312093934e-14,4.563003124826574e-14,0.6433692698451038,0.2126500150397319,0.2126500150397319,0.6433692698451038,0.49336286346164243,distal,True,True,False,False,False,False,False,left_J5-left_J6 vs right_J5-right_J6,left_J5-left_J6 vs right_J5-right_J6,left_J2-left_J3 vs left_J5-left_J6,0,0,0,0,0,0,1.0,False,sinusoidal,x,0.0,0.0,0.0,0.0,False,False,False,1.0
1782097029.9228284,6.120904218510736e-13,6.089614653923219e-13,5.555556015224283e-13,5.533659867525265e-13,7.174382480520741e-13,7.140558194013154e-13,0.0,0.0,0.7233692698450561,0.7233692698451037,4.7628567756419216e-14,4.7630508666216e-14,0.6433692698451038,0.2126500150397319,0.2126500150397319,0.6433692698451038,0.49336286346164243,distal,True,True,False,False,False,False,False,left_J5-left_J6 vs right_J5-right_J6,left_J5-left_J6 vs right_J5-right_J6,left_J2-left_J3 vs left_J5-left_J6,0,0,0,0,0,0,1.0,False,sinusoidal,x,0.0,0.0,0.0,0.0,False,False,False,1.0
1782097030.0228815,6.297745251701097e-13,6.268795752626454e-13,5.715428130770306e-13,5.696533713879648e-13,7.379770364225032e-13,7.348395110604598e-13,0.0,0.0,0.7233692698450546,0.7233692698451037,4.9182879990894435e-14,4.916219993223911e-14,0.6433692698451038,0.2126500150397319,0.2126500150397319,0.6433692698451038,0.49336286346164243,distal,True,True,False,False,False,False,False,left_J5-left_J6 vs right_J5-right_J6,left_J5-left_J6 vs right_J5-right_J6,left_J2-left_J3 vs left_J5-left_J6,0,0,0,0,0,0,1.0,False,sinusoidal,x,0.0,0.0,0.0,0.0,False,False,False,1.0
1782097030.1562703,6.019278266487942e-13,5.993735877306771e-13,5.46229728115577e-13,5.446506371299803e-13,7.053417697081437e-13,7.028909584084543e-13,0.0,0.0,0.7233692698450571,0.7233692698451037,4.6629367034256575e-14,4.668537322880158e-14,0.6433692698451038,0.2126500150397319,0.2126500150397319,0.6433692698451038,0.49336286346164243,distal,True,True,False,False,False,False,False,left_J5-left_J6 vs right_J5-right_J6,left_J5-left_J6 vs right_J5-right_J6,left_J2-left_J3 vs left_J5-left_J6,0,0,0,0,0,0,1.0,False,sinusoidal,x,0.0,0.0,0.0,0.0,False,False,False,1.0
1782097030.2563782,6.206208330632653e-13,6.184358837866456e-13,5.631051180898794e-13,5.619781619616145e-13,7.270120150617642e-13,7.250000514997144e-13,0.0,0.0,0.7233692698450553,0.7233692698451037,4.8405723873656825e-14,4.844339568423499e-14,0.6433692698451038,0.2126500150397319,0.2126500150397319,0.6433692698451038,0.49336286346164243,distal,True,True,False,False,False,False,False,left_J5-left_J6 vs right_J5-right_J6,left_J5-left_J6 vs right_J5-right_J6,left_J2-left_J3 vs left_J5-left_J6,0,0,0,0,0,0,1.0,False,sinusoidal,x,0.0,0.0,0.0,0.0,False,False,False,1.0
1782097030.3896132,5.961235999849376e-13,5.939113103724018e-13,5.409006575973763e-13,5.396854231261425e-13,6.984189623210054e-13,6.963898878703578e-13,0.0,0.0,0.7233692698450578,0.7233692698451037,4.596323321948148e-14,4.600879950126315e-14,0.6433692698451038,0.2126500150397319,0.2126500150397319,0.6433692698451038,0.49336286346164243,distal,True,True,False,False,False,False,False,left_J5-left_J6 vs right_J5-right_J6,left_J5-left_J6 vs right_J5-right_J6,left_J2-left_J3 vs left_J5-left_J6,0,0,0,0,0,0,1.0,False,sinusoidal,x,0.0,0.0,0.0,0.0,False,False,False,1.0
1782097030.5226743,5.775185484367274e-13,5.753450756185685e-13,5.240252676230739e-13,5.22808582923014e-13,6.767290839627025e-13,6.742809752305272e-13,0.0,0.0,0.7233692698450593,0.7233692698451037,4.440892098500626e-14,4.446772387417214e-14,0.6433692698451038,0.2126500150397319,0.2126500150397319,0.6433692698451038,0.49336286346164243,distal,True,True,False,False,False,False,False,left_J5-left_J6 vs right_J5-right_J6,left_J5-left_J6 vs right_J5-right_J6,left_J2-left_J3 vs left_J5-left_J6,0,0,0,0,0,0,1.0,False,sinusoidal,x,0.0,0.0,0.0,0.0,False,False,False,1.0
1782097030.6560316,5.627474658978107e-13,5.602200505849861e-13,5.10702591327572e-13,5.090596954778059e-13,6.595225001833919e-13,6.568359051253031e-13,0.0,0.0,0.7233692698450608,0.7233692698451037,4.296563105299356e-14,4.2932770803378975e-14,0.6433692698451038,0.2126500150397319,0.2126500150397319,0.6433692698451038,0.49336286346164243,distal,True,True,False,False,False,False,False,left_J5-left_J6 vs right_J5-right_J6,left_J5-left_J6 vs right_J5-right_J6,left_J2-left_J3 vs left_J5-left_J6,0,0,0,0,0,0,1.0,False,sinusoidal,x,0.0,0.0,0.0,0.0,False,False,False,1.0
1782097030.7563784,5.895455274991582e-13,5.863567282919048e-13,5.351274978693255e-13,5.32818282589372e-13,6.91030886611858e-13,6.872365178655897e-13,0.0,0.0,0.7233692698450583,0.7233692698451037,4.54081217071689e-14,4.543892062974504e-14,0.6433692698451038,0.2126500150397319,0.2126500150397319,0.6433692698451038,0.49336286346164243,distal,True,True,False,False,False,False,False,left_J5-left_J6 vs right_J5-right_J6,left_J5-left_J6 vs right_J5-right_J6,left_J2-left_J3 vs left_J5-left_J6,0,0,0,0,0,0,1.0,False,sinusoidal,x,0.0,0.0,0.0,0.0,False,False,False,1.0
1782097030.8889942,5.733504547887637e-13,5.697034412740929e-13,5.204725539442734e-13,5.176802684832414e-13,6.720600713453852e-13,6.678039044273833e-13,0.0,0.0,0.7233692698450599,0.7233692698451037,4.3853809472693683e-14,4.39328591835648e-14,0.6433692698451038,0.2126500150397319,0.2126500150397319,0.6433692698451038,0.49336286346164243,distal,True,True,False,False,False,False,False,left_J5-left_J6 vs right_J5-right_J6,left_J5-left_J6 vs right_J5-right_J6,left_J2-left_J3 vs left_J5-left_J6,0,0,0,0,0,0,1.0,False,sinusoidal,x,0.0,0.0,0.0,0.0,False,False,False,1.0
1782097030.9890227,5.978214033268412e-13,5.941266471307703e-13,5.426770144367765e-13,5.398811693231722e-13,7.008735865252287e-13,6.963898878703578e-13,0.0,0.0,0.7233692698450576,0.7233692698451037,4.618527782440651e-14,4.638394342410508e-14,0.6433692698451038,0.2126500150397319,0.2126500150397319,0.6433692698451038,0.49336286346164243,distal,True,True,False,False,False,False,False,left_J5-left_J6 vs right_J5-right_J6,left_J5-left_J6 vs right_J5-right_J6,left_J2-left_J3 vs left_J5-left_J6,0,0,0,0,0,0,1.0,False,sinusoidal,x,0.0,0.0,0.0,0.0,False,False,False,1.0
1782097031.0895596,6.183436166609241e-13,6.144625471714489e-13,5.613287612504791e-13,5.583664416637798e-13,7.247733864610852e-13,7.203136908689573e-13,0.0,0.0,0.7233692698450558,0.7233692698451037,4.796163466380676e-14,4.8146316266064875e-14,0.6433692698451038,0.2126500150397319,0.2126500150397319,0.6433692698451038,0.49336286346164243,distal,True,True,False,False,False,False,False,left_J5-left_J6 vs right_J5-right_J6,left_J5-left_J6 vs right_J5-right_J6,left_J2-left_J3 vs left_J5-left_J6,0,0,0,0,0,0,1.0,False,sinusoidal,x,0.0,0.0,0.0,0.0,False,False,False,1.0
1782097031.222411,5.965124969813851e-13,5.93665092080295e-13,5.413447468072263e-13,5.394616160421667e-13,6.98860032132153e-13,6.959471352243835e-13,0.0,0.0,0.7233692698450578,0.7233692698451037,4.596323321948148e-14,4.604736154896312e-14,0.6433692698451038,0.2126500150397319,0.2126500150397319,0.6433692698451038,0.49336286346164243,distal,True,True,False,False,False,False,False,left_J5-left_J6 vs right_J5-right_J6,left_J5-left_J6 vs right_J5-right_J6,left_J2-left_J3 vs left_J5-left_J6,0,0,0,0,0,0,1.0,False,sinusoidal,x,0.0,0.0,0.0,0.0,False,False,False,1.0
1782097031.3236125,6.165975789625762e-13,6.137905643178192e-13,5.595524044110789e-13,5.57755617772313e-13,7.225438235052987e-13,7.19626304248132e-13,0.0,0.0,0.7233692698450558,0.7233692698451037,4.796163466380676e-14,4.8042263656669545e-14,0.6433692698451038,0.2126500150397319,0.2126500150397319,0.6433692698451038,0.49336286346164243,distal,True,True,False,False,False,False,False,left_J5-left_J6 vs right_J5-right_J6,left_J5-left_J6 vs right_J5-right_J6,left_J2-left_J3 vs left_J5-left_J6,0,0,0,0,0,0,1.0,False,sinusoidal,x,0.0,0.0,0.0,0.0,False,False,False,1.0
1782097031.455987,5.936176033494768e-13,5.910383762716555e-13,5.38680211548126e-13,5.37073923567874e-13,6.954990697814895e-13,6.930276419606888e-13,0.0,0.0,0.7233692698450579,0.7233692698451037,4.5852210917018965e-14,4.580420156756209e-14,0.6433692698451038,0.2126500150397319,0.2126500150397319,0.6433692698451038,0.49336286346164243,distal,True,True,False,False,False,False,False,left_J5-left_J6 vs right_J5-right_J6,left_J5-left_J6 vs right_J5-right_J6,left_J2-left_J3 vs left_J5-left_J6,0,0,0,0,0,0,1.0,False,sinusoidal,x,0.0,0.0,0.0,0.0,False,False,False,1.0
1782097031.5892434,5.749303471384614e-13,5.720338019281051e-13,5.218048215738236e-13,5.197986017698027e-13,6.738288448616186e-13,6.704773898668021e-13,0.0,0.0,0.7233692698450598,0.7233692698451037,4.39648317751562e-14,4.407962923353517e-14,0.6433692698451038,0.2126500150397319,0.2126500150397319,0.6433692698451038,0.49336286346164243,distal,True,True,False,False,False,False,False,left_J5-left_J6 vs right_J5-right_J6,left_J5-left_J6 vs right_J5-right_J6,left_J2-left_J3 vs left_J5-left_J6,0,0,0,0,0,0,1.0,False,sinusoidal,x,0.0,0.0,0.0,0.0,False,False,False,1.0
1782097031.7223966,5.616663951914658e-13,5.586094132678554e-13,5.098144129078719e-13,5.07595592333529e-13,6.581993227225225e-13,6.546264183437575e-13,0.0,0.0,0.7233692698450608,0.7233692698451037,4.296563105299356e-14,4.2987858451972184e-14,0.6433692698451038,0.2126500150397319,0.2126500150397319,0.6433692698451038,0.49336286346164243,distal,True,True,False,False,False,False,False,left_J5-left_J6 vs right_J5-right_J6,left_J5-left_J6 vs right_J5-right_J6,left_J2-left_J3 vs left_J5-left_J6,0,0,0,0,0,0,1.0,False,sinusoidal,x,0.0,0.0,0.0,0.0,False,False,False,1.0
1782097031.8237395,5.885434993913529e-13,5.852027535238822e-13,5.342393194496253e-13,5.317693143854078e-13,6.899282123420241e-13,6.861317540223836e-13,0.0,0.0,0.7233692698450583,0.7233692698451037,4.54081217071689e-14,4.543892062974504e-14,0.6433692698451038,0.2126500150397319,0.2126500150397319,0.6433692698451038,0.49336286346164243,distal,True,True,False,False,False,False,False,left_J5-left_J6 vs right_J5-right_J6,left_J5-left_J6 vs right_J5-right_J6,left_J2-left_J3 vs left_J5-left_J6,0,0,0,0,0,0,1.0,False,sinusoidal,x,0.0,0.0,0.0,0.0,False,False,False,1.0
1782097031.9567935,5.718457082166127e-13,5.683134854918261e-13,5.191402863147232e-13,5.164167774353434e-13,6.702473409381122e-13,6.662324531008199e-13,0.0,0.0,0.7233692698450599,0.7233692698451037,4.3853809472693683e-14,4.3907039765172323e-14,0.6433692698451038,0.2126500150397319,0.2126500150397319,0.6433692698451038,0.49336286346164243,distal,True,True,False,False,False,False,False,left_J5-left_J6 vs right_J5-right_J6,left_J5-left_J6 vs right_J5-right_J6,left_J2-left_J3 vs left_J5-left_J6,0,0,0,0,0,0,1.0,False,sinusoidal,x,0.0,0.0,0.0,0.0,False,False,False,1.0
1782097032.0920649,5.595965439254966e-13,5.560567803661372e-13,5.080380560684716e-13,5.052751915175923e-13,6.561857641500812e-13,6.519516060017192e-13,0.0,0.0,0.723369269845061,0.7233692698451037,4.2743586448068527e-14,4.282008013498472e-14,0.6433692698451038,0.2126500150397319,0.2126500150397319,0.6433692698451038,0.49336286346164243,distal,True,True,False,False,False,False,False,left_J5-left_J6 vs right_J5-right_J6,left_J5-left_J6 vs right_J5-right_J6,left_J2-left_J3 vs left_J5-left_J6,0,0,0,0,0,0,1.0,False,sinusoidal,x,0.0,0.0,0.0,0.0,False,False,False,1.0
1782097032.22275,5.511903311459399e-13,5.472887189040064e-13,5.004885395010206e-13,4.973047963403992e-13,6.463430494350455e-13,6.416470170378971e-13,0.0,0.0,0.723369269845062,0.7233692698451037,4.1744385725905886e-14,4.19858107023016e-14,0.6433692698451038,0.2126500150397319,0.2126500150397319,0.6433692698451038,0.49336286346164243,distal,True,True,False,False,False,False,False,left_J5-left_J6 vs right_J5-right_J6,left_J5-left_J6 vs right_J5-right_J6,left_J2-left_J3 vs left_J5-left_J6,0,0,0,0,0,0,1.0,False,sinusoidal,x,0.0,0.0,0.0,0.0,False,False,False,1.0
1782097032.3247395,5.80453218349784e-13,5.759655660953775e-13,5.271338920920243e-13,5.233726265265039e-13,6.80526578258836e-13,6.753857422589902e-13,0.0,0.0,0.7233692698450593,0.7233692698451037,4.440892098500626e-14,4.468009767530643e-14,0.6433692698451038,0.2126500150397319,0.2126500150397319,0.6433692698451038,0.49336286346164243,distal,True,True,False,False,False,False,False,left_J5-left_J6 vs right_J5-right_J6,left_J5-left_J6 vs right_J5-right_J6,left_J2-left_J3 vs left_J5-left_J6,0,0,0,0,0,0,1.0,False,sinusoidal,x,0.0,0.0,0.0,0.0,False,False,False,1.0
1782097032.4560094,5.662311151326679e-13,5.616673935045822e-13,5.142553050063725e-13,5.103753670078609e-13,6.642066775851154e-13,6.586266694833256e-13,0.0,0.0,0.7233692698450606,0.7233692698451037,4.318767565791859e-14,4.340617081138619e-14,0.6433692698451038,0.2126500150397319,0.2126500150397319,0.6433692698451038,0.49336286346164243,distal,True,True,False,False,False,False,False,left_J5-left_J6 vs right_J5-right_J6,left_J5-left_J6 vs right_J5-right_J6,left_J2-left_J3 vs left_J5-left_J6,0,0,0,0,0,0,1.0,False,sinusoidal,x,0.0,0.0,0.0,0.0,False,False,False,1.0
1782097032.589496,5.5503702620836e-13,5.508113915973538e-13,5.040412531798211e-13,5.005070126103265e-13,6.507824807659103e-13,6.456472981690408e-13,0.0,0.0,0.7233692698450618,0.7233692698451037,4.196643033083092e-14,4.225328555195298e-14,0.6433692698451038,0.2126500150397319,0.2126500150397319,0.6433692698451038,0.49336286346164243,distal,True,True,False,False,False,False,False,left_J5-left_J6 vs right_J5-right_J6,left_J5-left_J6 vs right_J5-right_J6,left_J2-left_J3 vs left_J5-left_J6,0,0,0,0,0,0,1.0,False,sinusoidal,x,0.0,0.0,0.0,0.0,False,False,False,1.0
1782097032.7225294,5.475806725773857e-13,5.42849158619206e-13,4.973799150320701e-13,4.932691113597589e-13,6.420954106792929e-13,6.362973985094966e-13,0.0,0.0,0.7233692698450623,0.7233692698451037,4.141131881851834e-14,4.1671685488162445e-14,0.6433692698451038,0.2126500150397319,0.2126500150397319,0.6433692698451038,0.49336286346164243,distal,True,True,False,False,False,False,False,left_J5-left_J6 vs right_J5-right_J6,left_J5-left_J6 vs right_J5-right_J6,left_J2-left_J3 vs left_J5-left_J6,0,0,0,0,0,0,1.0,False,sinusoidal,x,0.0,0.0,0.0,0.0,False,False,False,1.0
1782097032.8233788,5.773849505369599e-13,5.723050643034932e-13,5.24469356832924e-13,5.200451961813588e-13,6.771853004678901e-13,6.70920112796076e-13,0.0,0.0,0.7233692698450598,0.7233692698451037,4.39648317751562e-14,4.4377823852508314e-14,0.6433692698451038,0.2126500150397319,0.2126500150397319,0.6433692698451038,0.49336286346164243,distal,True,True,False,False,False,False,False,left_J5-left_J6 vs right_J5-right_J6,left_J5-left_J6 vs right_J5-right_J6,left_J2-left_J3 vs left_J5-left_J6,0,0,0,0,0,0,1.0,False,sinusoidal,x,0.0,0.0,0.0,0.0,False,False,False,1.0
1782097032.9584255,5.628098488174767e-13,5.582893308636935e-13,5.111466805374221e-13,5.073046410426901e-13,6.59987809396088e-13,6.544057430912765e-13,0.0,0.0,0.7233692698450608,0.7233692698451037,4.296563105299356e-14,4.3185820489626e-14,0.6433692698451038,0.2126500150397319,0.2126500150397319,0.6433692698451038,0.49336286346164243,distal,True,True,False,False,False,False,False,left_J5-left_J6 vs right_J5-right_J6,left_J5-left_J6 vs right_J5-right_J6,left_J2-left_J3 vs left_J5-left_J6,0,0,0,0,0,0,1.0,False,sinusoidal,x,0.0,0.0,0.0,0.0,False,False,False,1.0
1782097033.0897458,5.534982838853869e-13,5.489559162836102e-13,5.027089855502709e-13,4.988203340357392e-13,6.490181959085238e-13,6.434377805032682e-13,0.0,0.0,0.7233692698450618,0.7233692698451037,4.196643033083092e-14,4.2304596380459587e-14,0.6433692698451038,0.2126500150397319,0.2126500150397319,0.6433692698451038,0.49336286346164243,distal,True,True,False,False,False,False,False,left_J5-left_J6 vs right_J5-right_J6,left_J5-left_J6 vs right_J5-right_J6,left_J2-left_J3 vs left_J5-left_J6,0,0,0,0,0,0,1.0,False,sinusoidal,x,0.0,0.0,0.0,0.0,False,False,False,1.0
1782097033.2230475,5.461286642391636e-13,5.414833079485011e-13,4.960476474025199e-13,4.920275073179568e-13,6.405517347155588e-13,6.349479940036282e-13,0.0,0.0,0.7233692698450623,0.7233692698451037,4.141131881851834e-14,4.165275080488546e-14,0.6433692698451038,0.2126500150397319,0.2126500150397319,0.6433692698451038,0.49336286346164243,distal,True,True,False,False,False,False,False,left_J5-left_J6 vs right_J5-right_J6,left_J5-left_J6 vs right_J5-right_J6,left_J2-left_J3 vs left_J5-left_J6,0,0,0,0,0,0,1.0,False,sinusoidal,x,0.0,0.0,0.0,0.0,False,False,False,1.0
