observation_index,capture_wall_time_ms,execution_state,timeline_s,commanded_json,actual_json,torque_json
104,1788495160746,RUNNING,8.472,"{""left"":{""valid"":true,""status"":""VALID"",""sample_index"":353,""time_from_start_s"":8.472,""joints_rad"":[2.935182662510071,0.6146867633529193,-1.5659347379451156,1.3987213817670257,-0.12642971244365342,0.6144903371403443],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":true,""status"":""VALID"",""sample_index"":353,""time_from_start_s"":8.472,""joints_rad"":[0.2067756853473115,2.560019289078706,1.575512806557175,-1.3965172890508806,3.2555874031616066,2.5490601598135285],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[2.9371660780280515,0.6149534974378869,-1.5667808477848333,1.400077818675697,-0.12532214520897644,0.6140265530721527],""received_at_ms"":1788495160710,""age_ms"":36,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.20482852488847575,2.5598021572690506,1.5763464738162385,-1.3978987751045824,3.254510918337771,2.5496059437788996],""received_at_ms"":1788495160700,""age_ms"":46,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-120.16989595300402,-10.271411003923276,3.082275390625,-6.386474609375,-0.0123291015625,0.64111328125],""received_at_ms"":1788495150177,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 10569 ms exceeds 1500 ms"",""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":10569,""fresh"":false},""right"":{""values"":[120.89955902978545,0.4490234318654984,-3.920654296875,8.359130859375,-0.2589111328125,0.2095947265625],""received_at_ms"":1788495149809,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 10937 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":10937,""fresh"":false}}"
105,1788495160848,RUNNING,8.568,"{""left"":{""valid"":true,""status"":""VALID"",""sample_index"":357,""time_from_start_s"":8.568,""joints_rad"":[2.933936168769952,0.6145096096581127,-1.5653362999364067,1.3977533489568332,-0.1272242272326598,0.6147892656362962],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":true,""status"":""VALID"",""sample_index"":357,""time_from_start_s"":8.568,""joints_rad"":[0.20802716674970953,2.5601795025736735,1.5749048724470835,-1.395514750795208,3.2563464977322703,2.5487303785655273],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[2.9360155569851374,0.6147857712967701,-1.5662654520567192,1.3992149278935113,-0.1260651318715504,0.6142543185395379],""received_at_ms"":1788495160792,""age_ms"":56,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.20577519147475745,2.5598979758449847,1.5759270711969844,-1.397203610463513,3.255026314065885,2.5493902210833532],""received_at_ms"":1788495160817,""age_ms"":31,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-120.16989595300402,-10.271411003923276,3.082275390625,-6.386474609375,-0.0123291015625,0.64111328125],""received_at_ms"":1788495150177,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 10671 ms exceeds 1500 ms"",""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":10671,""fresh"":false},""right"":{""values"":[120.89955902978545,0.4490234318654984,-3.920654296875,8.359130859375,-0.2589111328125,0.2095947265625],""received_at_ms"":1788495149809,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 11039 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":11039,""fresh"":false}}"
106,1788495160949,RUNNING,8.664,"{""left"":{""valid"":true,""status"":""VALID"",""sample_index"":361,""time_from_start_s"":8.664,""joints_rad"":[2.93267559204578,0.6143281748432498,-1.5647239548390788,1.3967756329705903,-0.12802973605157972,0.6150947205517991],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":true,""status"":""VALID"",""sample_index"":361,""time_from_start_s"":8.664,""joints_rad"":[0.20929274927332475,2.5603436899926946,1.5742829560731169,-1.3945021696026534,3.2571163491918735,2.5483936420606894],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[2.9351168869532853,0.6146658671771582,-1.565810095654874,1.3984719412309374,-0.12661630684933023,0.6144700412350844],""received_at_ms"":1788495160901,""age_ms"":48,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.2072972931154217,2.5601016557686926,1.5751840845344105,-1.3960171356380071,3.2559372014025008,2.548970818464099],""received_at_ms"":1788495160889,""age_ms"":60,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-120.16989595300402,-10.271411003923276,3.082275390625,-6.386474609375,-0.0123291015625,0.64111328125],""received_at_ms"":1788495150177,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 10772 ms exceeds 1500 ms"",""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":10772,""fresh"":false},""right"":{""values"":[120.89955902978545,0.4490234318654984,-3.920654296875,8.359130859375,-0.2589111328125,0.2095947265625],""received_at_ms"":1788495149809,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 11140 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":11140,""fresh"":false}}"
107,1788495161055,RUNNING,8.76,"{""left"":{""valid"":true,""status"":""VALID"",""sample_index"":365,""time_from_start_s"":8.76,""joints_rad"":[2.931398536197663,0.614141915879688,-1.5640959232676417,1.3957864614987234,-0.12884792177374865,0.6154075496460557],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":true,""status"":""VALID"",""sample_index"":365,""time_from_start_s"":8.76,""joints_rad"":[0.2105748358589042,2.560512352658309,1.573645264137696,-1.3934777089937704,3.257898585980162,2.5480490386016155],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[2.932731894530435,0.6143063293512473,-1.5646475318401205,1.3965904762972872,-0.12803054714222123,0.6150931237780465],""received_at_ms"":1788495161040,""age_ms"":15,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.20823209146278987,2.5602215598883045,1.5747285535996398,-1.3952622807365196,3.256512287391033,2.548695230975209],""received_at_ms"":1788495160961,""age_ms"":94,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-120.16989595300402,-10.271411003923276,3.082275390625,-6.386474609375,-0.0123291015625,0.64111328125],""received_at_ms"":1788495150177,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 10878 ms exceeds 1500 ms"",""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":10878,""fresh"":false},""right"":{""values"":[120.89955902978545,0.4490234318654984,-3.920654296875,8.359130859375,-0.2589111328125,0.2095947265625],""received_at_ms"":1788495149809,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 11246 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":11246,""fresh"":false}}"
108,1788495161154,RUNNING,8.88,"{""left"":{""valid"":true,""status"":""VALID"",""sample_index"":370,""time_from_start_s"":8.88,""joints_rad"":[2.929775844514411,0.6139015804998942,-1.5632864409294802,1.3945315225052346,-0.12989072797591877,0.6158100910757902],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":true,""status"":""VALID"",""sample_index"":370,""time_from_start_s"":8.88,""joints_rad"":[0.2122038601009908,2.560730146283654,1.5728235626371636,-1.3921779767844693,3.258895973491894,2.5476060009744605],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[2.9312459212052873,0.6140906066557009,-1.5639404989601378,1.395463866265125,-0.1289892565003417,0.6154526616039572],""received_at_ms"":1788495161148,""age_ms"":6,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.20962224621200334,2.5603892860294213,1.5740454317304093,-1.3941236279325184,3.2573992637168967,2.548359604160051],""received_at_ms"":1788495161072,""age_ms"":82,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-120.16989595300402,-10.271411003923276,3.082275390625,-6.386474609375,-0.0123291015625,0.64111328125],""received_at_ms"":1788495150177,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 10977 ms exceeds 1500 ms"",""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":10977,""fresh"":false},""right"":{""values"":[120.89955902978545,0.4490234318654984,-3.920654296875,8.359130859375,-0.2589111328125,0.2095947265625],""received_at_ms"":1788495149809,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 11345 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":11345,""fresh"":false}}"
109,1788495161260,RUNNING,8.976,"{""left"":{""valid"":true,""status"":""VALID"",""sample_index"":374,""time_from_start_s"":8.976,""joints_rad"":[2.9284543857807916,0.6137027978971742,-1.5626176473681213,1.393511158675146,-0.1307425844476289,0.6161421150849737],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":true,""status"":""VALID"",""sample_index"":374,""time_from_start_s"":8.976,""joints_rad"":[0.2135304264439017,2.5609104198332218,1.572144866180297,-1.3911211738251308,3.2597110590783442,2.547240898597088],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[2.9312459212052873,0.6140906066557009,-1.5639404989601378,1.395463866265125,-0.1289892565003417,0.6154526616039572],""received_at_ms"":1788495161148,""age_ms"":112,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.21101240096121684,2.5605929659531292,1.5733383988504264,-1.3929612386506904,3.2582501117272438,2.547964112551549],""received_at_ms"":1788495161186,""age_ms"":74,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-120.16989595300402,-10.271411003923276,3.082275390625,-6.386474609375,-0.0123291015625,0.64111328125],""received_at_ms"":1788495150177,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 11083 ms exceeds 1500 ms"",""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":11083,""fresh"":false},""right"":{""values"":[120.89955902978545,0.4490234318654984,-3.920654296875,8.359130859375,-0.2589111328125,0.2095947265625],""received_at_ms"":1788495149809,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 11451 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":11451,""fresh"":false}}"
110,1788495161352,RUNNING,9.072000000000001,"{""left"":{""valid"":true,""status"":""VALID"",""sample_index"":378,""time_from_start_s"":9.072000000000001,""joints_rad"":[2.927110550250751,0.6134978424305293,-1.5619287511890245,1.392474977538462,-0.13161126416630514,0.6164836148490176],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":true,""status"":""VALID"",""sample_index"":378,""time_from_start_s"":9.072000000000001,""joints_rad"":[0.2148794112237833,2.5610964143901533,1.5714459443571505,-1.3900479717051901,3.2605425429998647,2.546865670576651],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[2.928849060543523,0.6137431116016288,-1.5627421558957182,1.3936543088966573,-0.13060717671694047,0.6160399648972533],""received_at_ms"":1788495161330,""age_ms"":22,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.21217479024304506,2.560748823855332,1.5727512700900554,-1.3920264403033222,3.258993098389818,2.547640528508229],""received_at_ms"":1788495161312,""age_ms"":40,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-120.16989595300402,-10.271411003923276,3.082275390625,-6.386474609375,-0.0123291015625,0.64111328125],""received_at_ms"":1788495150177,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 11175 ms exceeds 1500 ms"",""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":11175,""fresh"":false},""right"":{""values"":[120.89955902978545,0.4490234318654984,-3.920654296875,8.359130859375,-0.2589111328125,0.2095947265625],""received_at_ms"":1788495149809,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 11543 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":11543,""fresh"":false}}"
111,1788495161453,RUNNING,9.168000000000001,"{""left"":{""valid"":true,""status"":""VALID"",""sample_index"":382,""time_from_start_s"":9.168000000000001,""joints_rad"":[2.9257430740512045,0.6132864205071438,-1.5612187923077763,1.3914220444750007,-0.13249765725771462,0.6168350463493003],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":true,""status"":""VALID"",""sample_index"":382,""time_from_start_s"":9.168000000000001,""joints_rad"":[0.21625208188020584,2.561288401372162,1.5707258300900349,-1.388957401968027,3.261391287047701,2.546479827363591],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[2.927818443620221,0.6135992964712644,-1.5621908063850134,1.3928512829078148,-0.1312782558143323,0.6162795986035522],""received_at_ms"":1788495161405,""age_ms"":48,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.21387666079666473,2.5609884575616313,1.5718763365360306,-1.3907921434563117,3.2600476263238725,2.5471492183237925],""received_at_ms"":1788495161384,""age_ms"":69,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-120.16989595300402,-10.271411003923276,3.082275390625,-6.386474609375,-0.0123291015625,0.64111328125],""received_at_ms"":1788495150177,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 11276 ms exceeds 1500 ms"",""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":11276,""fresh"":false},""right"":{""values"":[120.89955902978545,0.4490234318654984,-3.920654296875,8.359130859375,-0.2589111328125,0.2095947265625],""received_at_ms"":1788495149809,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 11644 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":11644,""fresh"":false}}"
112,1788495161559,RUNNING,9.264,"{""left"":{""valid"":true,""status"":""VALID"",""sample_index"":386,""time_from_start_s"":9.264,""joints_rad"":[2.9243509380710893,0.6130682925359096,-1.5604869879980585,1.3903516059216854,-0.1334024824267637,0.6171967807698138],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":true,""status"":""VALID"",""sample_index"":387,""time_from_start_s"":9.288,""joints_rad"":[0.21800276268420515,2.5615371449976707,1.5697947011180688,-1.387568594370316,3.2624775341485535,2.545981997574311],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[2.9268117377076703,0.6134434385690614,-1.5616755851898245,1.3920843852344884,-0.1319734204554016,0.6165192323098511],""received_at_ms"":1788495161513,""age_ms"":46,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.21506296108924527,2.561120404453082,1.5713010760145734,-1.389881256119696,3.260694794410512,2.5468017232697204],""received_at_ms"":1788495161455,""age_ms"":104,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-120.16989595300402,-10.271411003923276,3.082275390625,-6.386474609375,-0.0123291015625,0.64111328125],""received_at_ms"":1788495150177,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 11382 ms exceeds 1500 ms"",""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":11382,""fresh"":false},""right"":{""values"":[120.89955902978545,0.4490234318654984,-3.920654296875,8.359130859375,-0.2589111328125,0.2095947265625],""received_at_ms"":1788495149809,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 11750 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":11750,""fresh"":false}}"
113,1788495161654,RUNNING,9.36,"{""left"":{""valid"":true,""status"":""VALID"",""sample_index"":391,""time_from_start_s"":9.384,""joints_rad"":[2.9225749198922144,0.6127859215639959,-1.5595405971406375,1.3889880753078483,-0.13456026121030812,0.6176638702770615],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":true,""status"":""VALID"",""sample_index"":390,""time_from_start_s"":9.36,""joints_rad"":[0.21907233155224026,2.5616911910450213,1.5692190442449845,-1.3867212175495558,3.263143179329795,2.5456747909433504],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[2.924163200567769,0.6130599897323982,-1.5603452952339545,1.3900950589530652,-0.13362711992166626,0.6171904859401679],""received_at_ms"":1788495161650,""age_ms"":4,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.2177594947835765,2.561467899507154,1.5699229640371988,-1.3877001181534787,3.262360711181541,2.5460587366071463],""received_at_ms"":1788495161638,""age_ms"":16,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-120.16989595300402,-10.271411003923276,3.082275390625,-6.386474609375,-0.0123291015625,0.64111328125],""received_at_ms"":1788495150177,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 11477 ms exceeds 1500 ms"",""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":11477,""fresh"":false},""right"":{""values"":[120.89955902978545,0.4490234318654984,-3.920654296875,8.359130859375,-0.2589111328125,0.2095947265625],""received_at_ms"":1788495149809,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 11845 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":11845,""fresh"":false}}"
114,1788495161754,RUNNING,9.48,"{""left"":{""valid"":true,""status"":""VALID"",""sample_index"":395,""time_from_start_s"":9.48,""joints_rad"":[2.921124784992102,0.6125520965481053,-1.5587576575014341,1.3878763904492128,-0.13550833753967056,0.6180497233132304],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":true,""status"":""VALID"",""sample_index"":395,""time_from_start_s"":9.48,""joints_rad"":[0.22088759525564258,2.5619560985748655,1.568230737493583,-1.3852848896305117,3.2642762400681953,2.5451483086245412],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[2.924163200567769,0.6130599897323982,-1.5603452952339545,1.3900950589530652,-0.13362711992166626,0.6171904859401679],""received_at_ms"":1788495161650,""age_ms"":104,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.21870616136985824,2.5615996718656793,1.5694196110809235,-1.3869211777083137,3.2629598827137505,2.5457711063464177],""received_at_ms"":1788495161708,""age_ms"":46,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-120.16989595300402,-10.271411003923276,3.082275390625,-6.386474609375,-0.0123291015625,0.64111328125],""received_at_ms"":1788495150177,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 11577 ms exceeds 1500 ms"",""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":11577,""fresh"":false},""right"":{""values"":[120.89955902978545,0.4490234318654984,-3.920654296875,8.359130859375,-0.2589111328125,0.2095947265625],""received_at_ms"":1788495149809,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 11945 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":11945,""fresh"":false}}"
115,1788495161854,RUNNING,9.552,"{""left"":{""valid"":true,""status"":""VALID"",""sample_index"":399,""time_from_start_s"":9.576,""joints_rad"":[2.919648268890961,0.6123111381732679,-1.5579514824626397,1.3867459275665854,-0.13647606742194532,0.618446533990326],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":true,""status"":""VALID"",""sample_index"":398,""time_from_start_s"":9.552,""joints_rad"":[0.22199655468261711,2.562119994277913,1.5676202424001027,-1.3844085111752202,3.2649704147110783,2.544823645584643],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[2.921502795188954,0.6126524553520576,-1.5589430977129022,1.388153554693147,-0.13526895114901732,0.6179214298309033],""received_at_ms"":1788495161828,""age_ms"":26,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.22053980428200348,2.561863391115656,1.5684488589509642,-1.3855310229591002,3.264074449974074,2.5452677533901427],""received_at_ms"":1788495161822,""age_ms"":32,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-120.16989595300402,-10.271411003923276,3.082275390625,-6.386474609375,-0.0123291015625,0.64111328125],""received_at_ms"":1788495150177,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 11677 ms exceeds 1500 ms"",""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":11677,""fresh"":false},""right"":{""values"":[120.89955902978545,0.4490234318654984,-3.920654296875,8.359130859375,-0.2589111328125,0.2095947265625],""received_at_ms"":1788495149809,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 12045 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":12045,""fresh"":false}}"
116,1788495161957,RUNNING,9.672,"{""left"":{""valid"":true,""status"":""VALID"",""sample_index"":403,""time_from_start_s"":9.672,""joints_rad"":[2.9181453006881157,0.61206301642706,-1.557121977540671,1.3855966343928785,-0.13746350523228645,0.6188543444923779],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":true,""status"":""VALID"",""sample_index"":403,""time_from_start_s"":9.672,""joints_rad"":[0.22387795378249672,2.5624014514302282,1.5665734122454125,-1.382923477396179,3.2661513656376924,2.544267845415861],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[2.9201005976679015,0.6124128216457587,-1.558176200039576,1.3871588915524353,-0.13615575294195564,0.6182329711023842],""received_at_ms"":1788495161916,""age_ms"":41,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.22152259918380152,2.562019249017859,1.5678856412013455,-1.384752082513935,3.2647095752888746,2.544980123129414],""received_at_ms"":1788495161935,""age_ms"":22,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-120.16989595300402,-10.271411003923276,3.082275390625,-6.386474609375,-0.0123291015625,0.64111328125],""received_at_ms"":1788495150177,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 11780 ms exceeds 1500 ms"",""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":11780,""fresh"":false},""right"":{""values"":[120.89955902978545,0.4490234318654984,-3.920654296875,8.359130859375,-0.2589111328125,0.2095947265625],""received_at_ms"":1788495149809,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 12148 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":12148,""fresh"":false}}"
