time_s,left_j1,left_j2,left_j3,left_j4,left_j5,left_j6,right_j1,right_j2,right_j3,right_j4,right_j5,right_j6
10.618,2.8181028366088863,0.5852371711007435,-1.764330367943331,1.3184881695378854,0.2265105782971662,1.0896085500717163,0.3300157189369201,2.2692678470957643,1.5718420553675956,-1.3425940335473572,3.2897888083461972,0.7286149859428406
10.818,2.8181028366088863,0.5843093098592361,-1.764330367943331,1.3181741988410058,0.2271899668012341,1.0896085500717163,0.3300157189369201,2.2701990493842485,1.5718420553675956,-1.3422796916711381,3.2891085234295994,0.7286149859428406
11.018,2.8181028366088863,0.5835382909208418,-1.764330367943331,1.317913349830632,0.22775510268184035,1.0896085500717163,0.3300157189369201,2.2714324184089523,1.5718420553675956,-1.3418634452682456,3.288206290642843,0.7286149859428406
11.218,2.8181028366088863,0.5826244012059757,-1.764330367943331,1.3176042235136256,0.22842565834798761,1.0896085500717163,0.3300157189369201,2.2718900259096735,1.5718420553675956,-1.3417090367765925,3.287871190193978,0.7286149859428406
11.418,2.8181028366088863,0.5815744346546122,-1.764330367943331,1.3172491475452253,0.22919700543934624,1.0896085500717163,0.3300157189369201,2.2727941179218796,1.5718420553675956,-1.3414040182542524,3.2872085689959882,0.7286149859428406
11.618,2.8181028366088863,0.5808707163523645,-1.764330367943331,1.3169510822954171,0.2300596954992218,1.0896085500717163,0.3300157189369201,2.2735368082976524,1.5718420553675956,-1.341055107521243,3.286341542843725,0.7286149859428406
11.818,2.8181028366088863,0.5808707163523645,-1.764330367943331,1.3168537558267408,0.23037669912082517,1.0896085500717163,0.3300157189369201,2.2735368082976524,1.5718420553675956,-1.3408623081631965,3.2856053578652746,0.7286149859428406
12.018,2.8181028366088863,0.5808707163523645,-1.764330367943331,1.316571367740834,0.23119930905886601,1.0896085500717163,0.3300157189369201,2.2735368082976524,1.5718420553675956,-1.340767775822315,3.2852964737685353,0.7286149859428406
12.219,2.8181028366088863,0.5808707163523645,-1.764330367943331,1.3163910493931317,0.23189051699228028,1.0896085500717163,0.3300157189369201,2.2735368082976524,1.5718420553675956,-1.3405839441838912,3.2846943439653797,0.7286149859428406
12.418,2.8181028366088863,0.5808707163523645,-1.764330367943331,1.3163032471456964,0.23217761345949864,1.0896085500717163,0.3300157189369201,2.2735368082976524,1.5718420553675956,-1.340406477087527,3.284020118582698,0.7286149859428406
