time_s,sim_left_j1,sim_left_j2,sim_left_j3,sim_left_j4,sim_left_j5,sim_left_j6,sim_right_j1,sim_right_j2,sim_right_j3,sim_right_j4,sim_right_j5,sim_right_j6,real_left_j1,real_left_j2,real_left_j3,real_left_j4,real_left_j5,real_left_j6,real_right_j1,real_right_j2,real_right_j3,real_right_j4,real_right_j5,real_right_j6,sim_delta_left_j1,sim_delta_left_j2,sim_delta_left_j3,sim_delta_left_j4,sim_delta_left_j5,sim_delta_left_j6,sim_delta_right_j1,sim_delta_right_j2,sim_delta_right_j3,sim_delta_right_j4,sim_delta_right_j5,sim_delta_right_j6,real_delta_left_j1,real_delta_left_j2,real_delta_left_j3,real_delta_left_j4,real_delta_left_j5,real_delta_left_j6,real_delta_right_j1,real_delta_right_j2,real_delta_right_j3,real_delta_right_j4,real_delta_right_j5,real_delta_right_j6,error_left_j1,error_left_j2,error_left_j3,error_left_j4,error_left_j5,error_left_j6,error_right_j1,error_right_j2,error_right_j3,error_right_j4,error_right_j5,error_right_j6,left_motion_state,left_power_state,left_servo_state,left_collision_state,right_motion_state,right_power_state,right_servo_state,right_collision_state
6.720,2.4844959600676733,0.8485696053902059,-0.4428480456480881,-0.41731707181791255,1.0321934388905618,0.0,0.6615277113509691,3.13657685073026,0.9650585552193394,0.15242024629692139,2.2586221875182604,0.0,2.7774855257994036,0.6406093297118769,-1.8243865714539536,1.282316522072496,0.2557094426920244,1.0896085500717163,0.3697413013323941,2.2940764602826773,1.6318420543102652,-1.3064044952770812,3.3407976936432626,0.7286149859428406,0.0013515454380716996,-0.004325101745870974,0.03234930920621276,0.09697631643064097,-0.031085059974034657,0.0,0.001785749514506496,0.0017119583457003706,-0.014602999008862416,-0.04501072907061518,0.022338786171050895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013515454380716996,0.004325101745870974,-0.03234930920621276,-0.09697631643064097,0.031085059974034657,0.0,-0.001785749514506496,-0.0017119583457003706,0.014602999008862416,0.04501072907061518,-0.022338786171050895,0.0,0,1,1,0,0,1,1,0
6.820,2.484505158184458,0.8485145878769728,-0.44243230235507164,-0.4160559458610865,1.031805658753814,0.0,0.6615510621562128,3.136597877955223,0.9648690337377069,0.1518364840811917,2.2589111421397297,0.0,2.7774855257994036,0.6406093297118769,-1.8243865714539536,1.282316522072496,0.2557094426920244,1.0896085500717163,0.3697413013323941,2.2940764602826773,1.6318420543102652,-1.3064044952770812,3.3407976936432626,0.7286149859428406,0.0013607435548563807,-0.004380119259104087,0.03276505249922923,0.09823744238746701,-0.03147284011078244,0.0,0.0018091003197502342,0.0017329855706633701,-0.014792520490494843,-0.04559449128634485,0.022627740792520168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013607435548563807,0.004380119259104087,-0.03276505249922923,-0.09823744238746701,0.03147284011078244,0.0,-0.0018091003197502342,-0.0017329855706633701,0.014792520490494843,0.04559449128634485,-0.022627740792520168,0.0,0,1,1,0,0,1,1,0
6.920,2.4845169799212137,0.8484417256479233,-0.4418813602932667,-0.4143839365144932,1.031292226237185,0.0,0.6615820674729245,3.136625726142401,0.9646178032167213,0.15106261638127047,2.2592941663021913,0.0,2.7774855257994036,0.6406093297118769,-1.8243865714539536,1.282316522072496,0.2557094426920244,1.0896085500717163,0.3697413013323941,2.2940764602826773,1.6318420543102652,-1.3064044952770812,3.3407976936432626,0.7286149859428406,0.0013725652916121156,-0.00445298148815354,0.03331599456103418,0.09990945173406035,-0.03198627262741138,0.0,0.001840105636461864,0.001760833757841418,-0.015043751011480477,-0.046368358986266095,0.023010764954981777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013725652916121156,0.00445298148815354,-0.03331599456103418,-0.09990945173406035,0.03198627262741138,0.0,-0.001840105636461864,-0.001760833757841418,0.015043751011480477,0.046368358986266095,-0.023010764954981777,0.0,0,1,1,0,0,1,1,0
7.020,2.4845255034515414,0.848387543942522,-0.44147140284447206,-0.4131392150700072,1.03091051471127,0.0,0.6616051846496446,3.13664643591231,0.9644308045765931,0.15048657952914277,2.259579252152348,0.0,2.7774855257994036,0.6406093297118769,-1.8243865714539536,1.282316522072496,0.2557094426920244,1.0896085500717163,0.3697413013323941,2.2940764602826773,1.6318420543102652,-1.3064044952770812,3.3407976936432626,0.7286149859428406,0.0013810888219398798,-0.0045071631935548195,0.03372595200982881,0.1011541731785463,-0.03236798415332642,0.0,0.001863222813181964,0.0017815435277506175,-0.015230749651608644,-0.0469443958383938,0.023295850805138407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013810888219398798,0.0045071631935548195,-0.03372595200982881,-0.1011541731785463,0.03236798415332642,0.0,-0.001863222813181964,-0.0017815435277506175,0.015230749651608644,0.0469443958383938,-0.023295850805138407,0.0,0,1,1,0,0,1,1,0
7.120,2.4845310689437476,0.8483513543275727,-0.4411974508901149,-0.41230716017953495,1.030655597224632,0.0,0.661620654895075,3.136660269533435,0.9643058162926782,0.15010154995364464,2.2597697961266516,0.0,2.7774855257994036,0.6406093297118769,-1.8243865714539536,1.282316522072496,0.2557094426920244,1.0896085500717163,0.3697413013323941,2.2940764602826773,1.6318420543102652,-1.3064044952770812,3.3407976936432626,0.7286149859428406,0.0013866543141460852,-0.004543352808504153,0.03399990396418595,0.10198622806901858,-0.0326229016399644,0.0,0.001878693058612435,0.0017953771488756765,-0.015355737935523583,-0.04732942541389193,0.023486394779442143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013866543141460852,0.004543352808504153,-0.03399990396418595,-0.10198622806901858,0.0326229016399644,0.0,-0.001878693058612435,-0.0017953771488756765,0.015355737935523583,0.04732942541389193,-0.023486394779442143,0.0,0,1,1,0,0,1,1,0
7.220,2.4845391522752025,0.848297558415959,-0.44079002735752476,-0.4110693084851859,1.0302767179140275,0.0,0.661643695970049,3.1366808349969473,0.9641198919250157,0.14952878759981475,2.2600532297632263,0.0,2.7774855257994036,0.6406093297118769,-1.8243865714539536,1.282316522072496,0.2557094426920244,1.0896085500717163,0.3697413013323941,2.2940764602826773,1.6318420543102652,-1.3064044952770812,3.3407976936432626,0.7286149859428406,0.0013947376456009408,-0.00459714872011785,0.03440732749677611,0.10322407976336762,-0.03300178095056894,0.0,0.001901734133586408,0.001815942612387822,-0.015541662303186099,-0.047902187767721816,0.023769828416016825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013947376456009408,0.00459714872011785,-0.03440732749677611,-0.10322407976336762,0.03300178095056894,0.0,-0.001901734133586408,-0.001815942612387822,0.015541662303186099,0.047902187767721816,-0.023769828416016825,0.0,0,1,1,0,0,1,1,0
7.320,2.484546977952138,0.8482439687762624,-0.4403839325051189,-0.40983499755517855,1.0298993551162325,0.0,0.6616667025335552,3.1367013241577726,0.9639345251090362,0.14895772116955555,2.260335805335838,0.0,2.7774855257994036,0.6406093297118769,-1.8243865714539536,1.282316522072496,0.2557094426920244,1.0896085500717163,0.3697413013323941,2.2940764602826773,1.6318420543102652,-1.3064044952770812,3.3407976936432626,0.7286149859428406,0.0014025633225362988,-0.004650738359814444,0.034813422349181944,0.10445839069337498,-0.033379143748363926,0.0,0.0019247406970925862,0.0018364317732131319,-0.01572702911916557,-0.048473254197981014,0.024052403988628512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0014025633225362988,0.004650738359814444,-0.034813422349181944,-0.10445839069337498,0.033379143748363926,0.0,-0.0019247406970925862,-0.0018364317732131319,0.01572702911916557,0.048473254197981014,-0.024052403988628512,0.0,0,1,1,0,0,1,1,0
7.420,2.4845545376657934,0.8481906557685092,-0.4399796989795867,-0.4086058472383776,1.0295240004614439,0.0,0.6616896446208952,3.1367217105772975,0.9637499593041398,0.14838910017965354,2.2606171521563136,0.0,2.7774855257994036,0.6406093297118769,-1.8243865714539536,1.282316522072496,0.2557094426920244,1.0896085500717163,0.3697413013323941,2.2940764602826773,1.6318420543102652,-1.3064044952770812,3.3407976936432626,0.7286149859428406,0.0014101230361918127,-0.004704051367567685,0.03521765587471415,0.10568754101017591,-0.03375449840315259,0.0,0.0019476827844325806,0.0018568181927380856,-0.015911594924062022,-0.04904187518788303,0.02433375080910416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0014101230361918127,0.004704051367567685,-0.03521765587471415,-0.10568754101017591,0.03375449840315259,0.0,-0.0019476827844325806,-0.0018568181927380856,0.015911594924062022,0.04904187518788303,-0.02433375080910416,0.0,0,1,1,0,0,1,1,0
7.520,2.4845618336026436,0.8481376206834538,-0.4395773365378408,-0.40738188901695466,1.0291506592197222,0.0,0.6617125217933197,3.136741994200837,0.9635661993744545,0.14782293916250167,2.2608972632537285,0.0,2.7774855257994036,0.6406093297118769,-1.8243865714539536,1.282316522072496,0.2557094426920244,1.0896085500717163,0.3697413013323941,2.2940764602826773,1.6318420543102652,-1.3064044952770812,3.3407976936432626,0.7286149859428406,0.0014174189730420395,-0.004757086452623072,0.035620018316460056,0.10691149923159887,-0.034127839644874314,0.0,0.001970559956857132,0.0018771018162775377,-0.016095354853747246,-0.0496080362050349,0.02461386190651904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0014174189730420395,0.004757086452623072,-0.035620018316460056,-0.10691149923159887,0.034127839644874314,0.0,-0.001970559956857132,-0.0018771018162775377,0.016095354853747246,0.0496080362050349,-0.02461386190651904,0.0,0,1,1,0,0,1,1,0
7.620,2.484568860813031,0.8480849189627463,-0.43917726617950753,-0.4061644060834283,1.0287797178986933,0.0,0.6617353101489262,3.1367621542396984,0.9633834380633485,0.1472598315607183,2.2611758452618798,0.0,2.7774855257994036,0.6406093297118769,-1.8243865714539536,1.282316522072496,0.2557094426920244,1.0896085500717163,0.3697413013323941,2.2940764602826773,1.6318420543102652,-1.3064044952770812,3.3407976936432626,0.7286149859428406,0.0014244461834294064,-0.004809788173330554,0.03602008867479334,0.10812898216512523,-0.0344987809659032,0.0,0.001993348312463561,0.001897261855138943,-0.016278116164853307,-0.05017114380681825,0.02489244391467027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0014244461834294064,0.004809788173330554,-0.03602008867479334,-0.10812898216512523,0.0344987809659032,0.0,-0.001993348312463561,-0.001897261855138943,0.016278116164853307,0.05017114380681825,-0.02489244391467027,0.0,0,1,1,0,0,1,1,0
7.720,2.484575638983873,0.8480324208339706,-0.4387785029191513,-0.40495040288177636,1.028410259505457,0.0,0.6617580658613488,3.1367822407386527,0.963201225810891,0.14669839182871003,2.2614535838572705,0.0,2.7774855257994036,0.6406093297118769,-1.8243865714539536,1.282316522072496,0.2557094426920244,1.0896085500717163,0.3697413013323941,2.2940764602826773,1.6318420543102652,-1.3064044952770812,3.3407976936432626,0.7286149859428406,0.0014312243542713432,-0.004862286302106278,0.03641885193514954,0.10934298536677717,-0.03486823935913952,0.0,0.0020161040248861672,0.0019173483540932956,-0.01646032841731082,-0.05073258353882654,0.02517018251006098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0014312243542713432,0.004862286302106278,-0.03641885193514954,-0.10934298536677717,0.03486823935913952,0.0,-0.0020161040248861672,-0.0019173483540932956,0.01646032841731082,0.05073258353882654,-0.02517018251006098,0.0,0,1,1,0,0,1,1,0
7.820,2.4845842798394133,0.8479628383136234,-0.4382495979950265,-0.40333941823523783,1.0279206409463695,0.0,0.6617883136690104,3.1368088714153837,0.9629594717177952,0.14595345145010769,2.261822070167823,0.0,2.7774855257994036,0.6406093297118769,-1.8243865714539536,1.282316522072496,0.2557094426920244,1.0896085500717163,0.3697413013323941,2.2940764602826773,1.6318420543102652,-1.3064044952770812,3.3407976936432626,0.7286149859428406,0.0014398652098117637,-0.004931868822453445,0.03694775685927437,0.1109539700133157,-0.03535785791822699,0.0,0.0020463518325477548,0.0019439790308242166,-0.016702082510406613,-0.05147752391742888,0.02553866882061362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0014398652098117637,0.004931868822453445,-0.03694775685927437,-0.1109539700133157,0.03535785791822699,0.0,-0.0020463518325477548,-0.0019439790308242166,0.016702082510406613,0.05147752391742888,-0.02553866882061362,0.0,0,1,1,0,0,1,1,0
7.920,2.484590454502343,0.8479110591847685,-0.4378557384483863,-0.4021391855531659,1.0275563462449362,0.0,0.6618108875991973,3.136828694454431,0.962779389208552,0.14539851672117937,2.2620965488370395,0.0,2.7774855257994036,0.6406093297118769,-1.8243865714539536,1.282316522072496,0.2557094426920244,1.0896085500717163,0.3697413013323941,2.2940764602826773,1.6318420543102652,-1.3064044952770812,3.3407976936432626,0.7286149859428406,0.0014460398727416113,-0.004983647951308345,0.037341616405914546,0.11215420269538762,-0.035722152619660275,0.0,0.0020689257627346525,0.0019638020698713454,-0.016882165019649786,-0.052032458646357194,0.02581314748982999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0014460398727416113,0.004983647951308345,-0.037341616405914546,-0.11215420269538762,0.035722152619660275,0.0,-0.0020689257627346525,-0.0019638020698713454,0.016882165019649786,0.052032458646357194,-0.02581314748982999,0.0,0,1,1,0,0,1,1,0
8.020,2.4845944492559813,0.8478765411836525,-0.4375930415664644,-0.4013383748384403,1.0273135153305113,0.0,0.6618259676874009,3.136841912396123,0.962659251099137,0.14502829002848247,2.2622796583125924,0.0,2.7774855257994036,0.6406093297118769,-1.8243865714539536,1.282316522072496,0.2557094426920244,1.0896085500717163,0.3697413013323941,2.2940764602826773,1.6318420543102652,-1.3064044952770812,3.3407976936432626,0.7286149859428406,0.0014500346263797148,-0.005018165952424325,0.03760431328783648,0.11295501341011321,-0.03596498353408517,0.0,0.002084005850938264,0.001977020011563635,-0.01700230312906481,-0.052402685339054095,0.02599625696538288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0014500346263797148,0.005018165952424325,-0.03760431328783648,-0.11295501341011321,0.03596498353408517,0.0,-0.002084005850938264,-0.001977020011563635,0.01700230312906481,0.052402685339054095,-0.02599625696538288,0.0,0,1,1,0,0,1,1,0
8.120,2.4846002216436682,0.8478250969883181,-0.4372013266319311,-0.40014384564902145,1.0269516413725237,0.0,0.6618484897065158,3.136861616822365,0.9624800701248164,0.1444760908966374,2.2625527542518284,0.0,2.7774855257994036,0.6406093297118769,-1.8243865714539536,1.282316522072496,0.2557094426920244,1.0896085500717163,0.3697413013323941,2.2940764602826773,1.6318420543102652,-1.3064044952770812,3.3407976936432626,0.7286149859428406,0.001455807014066668,-0.005069610147758752,0.03799602822236975,0.11414954259953208,-0.03632685749207276,0.0,0.0021065278700531653,0.0019967244378054083,-0.01718148410338538,-0.05295488447089916,0.02626935290461896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001455807014066668,0.005069610147758752,-0.03799602822236975,-0.11414954259953208,0.03632685749207276,0.0,-0.0021065278700531653,-0.0019967244378054083,0.01718148410338538,0.05295488447089916,-0.02626935290461896,0.0,0,1,1,0,0,1,1,0
8.220,2.4846057475704604,0.8477739217261799,-0.43681141598041495,-0.39895431807392784,1.026591693984743,0.0,0.661870950912004,3.1368812244976403,0.9623016671781025,0.14392626336375472,2.262824659627859,0.0,2.7774855257994036,0.6406093297118769,-1.8243865714539536,1.282316522072496,0.2557094426920244,1.0896085500717163,0.3697413013323941,2.2940764602826773,1.6318420543102652,-1.3064044952770812,3.3407976936432626,0.7286149859428406,0.0014613329408588172,-0.005120785409896911,0.038385938873885916,0.11533907017462569,-0.03668680487985343,0.0,0.0021289890755413765,0.002016332113080832,-0.017359887050099276,-0.053504712003781846,0.026541258280649682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0014613329408588172,0.005120785409896911,-0.038385938873885916,-0.11533907017462569,0.03668680487985343,0.0,-0.0021289890755413765,-0.002016332113080832,0.017359887050099276,0.053504712003781846,-0.026541258280649682,0.0,0,1,1,0,0,1,1,0
8.320,2.484611021304593,0.8477230961565896,-0.43642392619260334,-0.3977716767497125,1.0262342381255392,0.0,0.6618933156135951,3.136900704769025,0.9621243248950535,0.1433796782994078,2.263094944024754,0.0,2.7774855257994036,0.6406093297118769,-1.8243865714539536,1.282316522072496,0.2557094426920244,1.0896085500717163,0.3697413013323941,2.2940764602826773,1.6318420543102652,-1.3064044952770812,3.3407976936432626,0.7286149859428406,0.001466606674991322,-0.005171610979487262,0.03877342866169753,0.11652171149884105,-0.03704426073905731,0.0,0.002151353777132492,0.0020358123844657072,-0.017537229333148274,-0.05405129706812878,0.026811542677544598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001466606674991322,0.005171610979487262,-0.03877342866169753,-0.11652171149884105,0.03704426073905731,0.0,-0.002151353777132492,-0.0020358123844657072,0.017537229333148274,0.05405129706812878,-0.026811542677544598,0.0,0,1,1,0,0,1,1,0
8.420,2.484617679861743,0.8476557323734966,-0.4359099708604117,-0.3962022789041969,1.0257605140906976,0.0,0.661923046514671,3.136926534550309,0.9618890304006402,0.14265443750963713,2.263453546082885,0.0,2.7774855257994036,0.6406093297118769,-1.8243865714539536,1.282316522072496,0.2557094426920244,1.0896085500717163,0.3697413013323941,2.2940764602826773,1.6318420543102652,-1.3064044952770812,3.3407976936432626,0.7286149859428406,0.0014732652321414186,-0.005238974762580284,0.03928738399388915,0.11809110934435663,-0.037517984773898894,0.0,0.0021810846782084337,0.0020616421657493333,-0.01777252382756156,-0.05477653785789943,0.02717014473567536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0014732652321414186,0.005238974762580284,-0.03928738399388915,-0.11809110934435663,0.037517984773898894,0.0,-0.0021810846782084337,-0.0020616421657493333,0.01777252382756156,0.05477653785789943,-0.02717014473567536,0.0,0,1,1,0,0,1,1,0
8.520,2.484620858933555,0.8476221365721011,-0.43565348626785827,-0.3954187515213573,1.025524275077846,0.0,0.6619379123500463,3.1369394212860655,0.9617715776810315,0.14229239851076006,2.263632548115153,0.0,2.7774855257994036,0.6406093297118769,-1.8243865714539536,1.282316522072496,0.2557094426920244,1.0896085500717163,0.3697413013323941,2.2940764602826773,1.6318420543102652,-1.3064044952770812,3.3407976936432626,0.7286149859428406,0.0014764443039534392,-0.005272570563975787,0.0395438685864426,0.11887463672719623,-0.03775422378675053,0.0,0.0021959505135836777,0.0020745289015060564,-0.017889976547170283,-0.055138576856776506,0.027349146767943644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0014764443039534392,0.005272570563975787,-0.0395438685864426,-0.11887463672719623,0.03775422378675053,0.0,-0.0021959505135836777,-0.0020745289015060564,0.017889976547170283,0.055138576856776506,-0.027349146767943644,0.0,0,1,1,0,0,1,1,0
8.620,2.4846268904513282,0.8475554271331668,-0.43514387046851793,-0.39386127394130344,1.0250552188643425,0.0,0.6619675075121938,3.1369650199486223,0.9615381458116448,0.14157282587180617,2.2639883017916733,0.0,2.7774855257994036,0.6406093297118769,-1.8243865714539536,1.282316522072496,0.2557094426920244,1.0896085500717163,0.3697413013323941,2.2940764602826773,1.6318420543102652,-1.3064044952770812,3.3407976936432626,0.7286149859428406,0.0014824758217266698,-0.005339280002910063,0.040053484385782934,0.1204321143072501,-0.03822328000025399,0.0,0.0022255456757311887,0.002100127564062859,-0.01812340841655702,-0.0558581494957304,0.02770490044446383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0014824758217266698,0.005339280002910063,-0.040053484385782934,-0.1204321143072501,0.03822328000025399,0.0,-0.0022255456757311887,-0.002100127564062859,0.01812340841655702,0.0558581494957304,-0.02770490044446383,0.0,0,1,1,0,0,1,1,0
8.720,2.484631143047199,0.8475056897773026,-0.43476362288961096,-0.3926985853938459,1.0247055235305973,0.0,0.6619896405250885,3.1369841150609274,0.9613639175479454,0.14103572057069308,2.264253824567895,0.0,2.7774855257994036,0.6406093297118769,-1.8243865714539536,1.282316522072496,0.2557094426920244,1.0896085500717163,0.3697413013323941,2.2940764602826773,1.6318420543102652,-1.3064044952770812,3.3407976936432626,0.7286149859428406,0.0014867284175972273,-0.005389017358774284,0.04043373196468991,0.12159480285470764,-0.03857297533399917,0.0,0.0022476786886258537,0.0021192226763679933,-0.018297636680256413,-0.056395254796843486,0.027970423220685436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0014867284175972273,0.005389017358774284,-0.04043373196468991,-0.12159480285470764,0.03857297533399917,0.0,-0.0022476786886258537,-0.0021192226763679933,0.018297636680256413,0.056395254796843486,-0.027970423220685436,0.0,0,1,1,0,0,1,1,0
8.820,2.4846351726134923,0.8474561191253265,-0.4343844023167913,-0.39153853540836925,1.024357018679751,0.0,0.6620117574452812,3.1370031544049963,0.9611901135080436,0.14049989471123536,2.264518697933738,0.0,2.7774855257994036,0.6406093297118769,-1.8243865714539536,1.282316522072496,0.2557094426920244,1.0896085500717163,0.3697413013323941,2.2940764602826773,1.6318420543102652,-1.3064044952770812,3.3407976936432626,0.7286149859428406,0.0014907579838907559,-0.005438588010750367,0.04081295253750955,0.12275485284018428,-0.038921480184845425,0.0,0.00226979560881857,0.0021382620204368763,-0.01847144072015816,-0.0569310806563012,0.02823529658652868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0014907579838907559,0.005438588010750367,-0.04081295253750955,-0.12275485284018428,0.038921480184845425,0.0,-0.00226979560881857,-0.0021382620204368763,0.01847144072015816,0.0569310806563012,-0.02823529658652868,0.0,0,1,1,0,0,1,1,0
8.920,2.484637730549897,0.8474232311202448,-0.4341326678728023,-0.3907681912684583,1.024125809717374,0.0,0.6620264634385616,3.137015790907338,0.9610747130998593,0.14014410731308588,2.264694564024168,0.0,2.7774855257994036,0.6406093297118769,-1.8243865714539536,1.282316522072496,0.2557094426920244,1.0896085500717163,0.3697413013323941,2.2940764602826773,1.6318420543102652,-1.3064044952770812,3.3407976936432626,0.7286149859428406,0.001493315920295224,-0.0054714760158320885,0.041064686981498566,0.12352519698009523,-0.039152689147222475,0.0,0.0022845016020990316,0.0021508985227787214,-0.018586841128342524,-0.057286868054450685,0.028411162676958313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001493315920295224,0.0054714760158320885,-0.041064686981498566,-0.12352519698009523,0.039152689147222475,0.0,-0.0022845016020990316,-0.0021508985227787214,0.018586841128342524,0.057286868054450685,-0.028411162676958313,0.0,0,1,1,0,0,1,1,0
9.020,2.4846413770596047,0.8473741331649443,-0.43375665088968374,-0.3896171063132337,1.0237806536293466,0.0,0.662048466344851,3.1370346629880452,0.9609023005391858,0.13961252348623188,2.264957312560214,0.0,2.7774855257994036,0.6406093297118769,-1.8243865714539536,1.282316522072496,0.2557094426920244,1.0896085500717163,0.3697413013323941,2.2940764602826773,1.6318420543102652,-1.3064044952770812,3.3407976936432626,0.7286149859428406,0.0014969624300031903,-0.005520573971132592,0.04144070396461713,0.12467628193531982,-0.03949784523524991,0.0,0.0023065045083884295,0.0021697706034857767,-0.018759253689015987,-0.05781845188130469,0.028673911213004555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0014969624300031903,0.005520573971132592,-0.04144070396461713,-0.12467628193531982,0.03949784523524991,0.0,-0.0023065045083884295,-0.0021697706034857767,0.018759253689015987,0.05781845188130469,-0.028673911213004555,0.0,0,1,1,0,0,1,1,0
9.120,2.484644794894923,0.8473253530818258,-0.433382820430195,-0.38847221434913354,1.023437744470276,0.0,0.6620703850296971,3.1370534217988113,0.9607308447082528,0.13908386043973855,2.2652186008680664,0.0,2.7774855257994036,0.6406093297118769,-1.8243865714539536,1.282316522072496,0.2557094426920244,1.0896085500717163,0.3697413013323941,2.2940764602826773,1.6318420543102652,-1.3064044952770812,3.3407976936432626,0.7286149859428406,0.0015003802653215104,-0.0055693540542510744,0.041814534424105876,0.12582117389942,-0.03984075439432044,0.0,0.0023284231932344523,0.0021885294142518497,-0.01893070951994902,-0.05834711492779801,0.02893519952085688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015003802653215104,0.0055693540542510744,-0.041814534424105876,-0.12582117389942,0.03984075439432044,0.0,-0.0023284231932344523,-0.0021885294142518497,0.01893070951994902,0.05834711492779801,-0.02893519952085688,0.0,0,1,1,0,0,1,1,0
9.220,2.4846479931662433,0.847276796309722,-0.4330104530594281,-0.3873313026407799,1.023096415269824,0.0,0.6620922616974032,3.1370721038928133,0.960560014207795,0.13855709624605103,2.26547893422861,0.0,2.7774855257994036,0.6406093297118769,-1.8243865714539536,1.282316522072496,0.2557094426920244,1.0896085500717163,0.3697413013323941,2.2940764602826773,1.6318420543102652,-1.3064044952770812,3.3407976936432626,0.7286149859428406,0.0015035785366417365,-0.005617910826354877,0.04218690179487278,0.1269620856077736,-0.04018208359477238,0.0,0.0023502998609405967,0.00220721150825387,-0.01910154002040676,-0.058873879121485534,0.02919553288140042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015035785366417365,0.005617910826354877,-0.04218690179487278,-0.1269620856077736,0.04018208359477238,0.0,-0.0023502998609405967,-0.00220721150825387,0.01910154002040676,0.058873879121485534,-0.02919553288140042,0.0,0,1,1,0,0,1,1,0
9.320,2.484650966001283,0.8472285912001761,-0.4326405344853642,-0.3861973944873435,1.0227575661141175,0.0,0.6621140381901096,3.1370906600597763,0.9603902616727873,0.13803362655947404,2.2657376230986097,0.0,2.7774855257994036,0.6406093297118769,-1.8243865714539536,1.282316522072496,0.2557094426920244,1.0896085500717163,0.3697413013323941,2.2940764602826773,1.6318420543102652,-1.3064044952770812,3.3407976936432626,0.7286149859428406,0.0015065513716816525,-0.005666115935900717,0.042556820368936654,0.12809599376121,-0.040520932750478966,0.0,0.0023720763536470013,0.002225767675216872,-0.019271292555414488,-0.05939734880806252,0.029454221751400222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015065513716816525,0.005666115935900717,-0.042556820368936654,-0.12809599376121,0.040520932750478966,0.0,-0.0023720763536470013,-0.002225767675216872,0.019271292555414488,0.05939734880806252,-0.029454221751400222,0.0,0,1,1,0,0,1,1,0
